id,assignment_id,solver_id,attempt_number,initiated_at,answered_at,ended_at,status,updated_at,call_sid
355,186,10,2,2024-12-03 21:38:26.000000+00,,,MISSED,2024-12-03 21:43:26.000000+00,
356,186,10,3,2024-12-04 05:38:26.000000+00,2024-12-04 05:38:47.000000+00,2024-12-04 05:42:42.000000+00,ANSWERED,2024-12-04 05:43:26.000000+00,
357,187,10,1,2024-12-07 11:10:48.000000+00,,,MISSED,2024-12-07 11:15:48.000000+00,
358,187,10,2,2024-12-07 19:10:48.000000+00,,,MISSED,2024-12-07 19:15:48.000000+00,
359,187,10,3,2024-12-08 03:10:48.000000+00,,,MISSED,2024-12-08 03:15:48.000000+00,
360,187,10,4,2024-12-08 11:10:48.000000+00,,,MISSED,2024-12-08 11:15:48.000000+00,
361,188,8,1,2024-12-09 18:31:03.000000+00,,,MISSED,2024-12-09 18:36:03.000000+00,
362,188,8,2,2024-12-09 20:31:03.000000+00,2024-12-09 20:31:23.000000+00,2024-12-09 20:33:41.000000+00,ANSWERED,2024-12-09 20:36:03.000000+00,
363,189,10,1,2025-01-18 15:55:09.000000+00,,,MISSED,2025-01-18 16:00:09.000000+00,
364,189,10,2,2025-01-18 23:55:09.000000+00,2025-01-18 23:55:34.000000+00,2025-01-18 23:58:19.000000+00,ANSWERED,2025-01-19 00:00:09.000000+00,
365,190,10,1,2025-02-20 09:18:53.000000+00,,,MISSED,2025-02-20 09:23:53.000000+00,
366,190,10,2,2025-02-20 13:18:53.000000+00,2025-02-20 13:19:09.000000+00,2025-02-20 13:22:04.000000+00,ANSWERED,2025-02-20 13:23:53.000000+00,
367,191,9,1,2025-03-17 14:09:07.000000+00,2025-03-17 14:09:27.000000+00,2025-03-17 14:12:37.000000+00,ANSWERED,2025-03-17 14:14:07.000000+00,
368,192,6,1,2025-03-19 15:16:42.000000+00,,,MISSED,2025-03-19 15:21:42.000000+00,
369,192,6,2,2025-03-19 17:16:42.000000+00,2025-03-19 17:17:03.000000+00,2025-03-19 17:19:47.000000+00,ANSWERED,2025-03-19 17:21:42.000000+00,
370,193,8,1,2025-03-23 13:52:01.000000+00,,,MISSED,2025-03-23 13:57:01.000000+00,
371,193,8,2,2025-03-23 17:52:01.000000+00,2025-03-23 17:52:15.000000+00,2025-03-23 17:56:13.000000+00,ANSWERED,2025-03-23 17:57:01.000000+00,
372,194,9,1,2025-03-26 17:16:53.000000+00,2025-03-26 17:17:14.000000+00,2025-03-26 17:20:15.000000+00,ANSWERED,2025-03-26 17:21:53.000000+00,
373,195,8,1,2025-04-08 17:01:02.000000+00,2025-04-08 17:01:14.000000+00,2025-04-08 17:05:00.000000+00,ANSWERED,2025-04-08 17:06:02.000000+00,
374,196,10,1,2025-04-14 10:46:21.000000+00,,,MISSED,2025-04-14 10:51:21.000000+00,
375,196,10,2,2025-04-14 18:46:21.000000+00,2025-04-14 18:46:45.000000+00,2025-04-14 18:50:28.000000+00,ANSWERED,2025-04-14 18:51:21.000000+00,
376,197,7,1,2025-04-28 15:04:51.000000+00,2025-04-28 15:05:02.000000+00,2025-04-28 15:07:45.000000+00,ANSWERED,2025-04-28 15:09:51.000000+00,
377,198,7,1,2025-05-06 15:24:28.000000+00,2025-05-06 15:24:44.000000+00,2025-05-06 15:27:08.000000+00,ANSWERED,2025-05-06 15:29:28.000000+00,
378,199,9,1,2025-05-09 19:22:40.000000+00,2025-05-09 19:22:55.000000+00,2025-05-09 19:25:14.000000+00,ANSWERED,2025-05-09 19:27:40.000000+00,
379,200,6,1,2025-06-17 14:55:28.000000+00,,,MISSED,2025-06-17 15:00:28.000000+00,
380,200,6,2,2025-06-17 16:55:28.000000+00,2025-06-17 16:55:45.000000+00,2025-06-17 16:59:23.000000+00,ANSWERED,2025-06-17 17:00:28.000000+00,
381,201,6,1,2025-06-18 13:28:23.000000+00,,,MISSED,2025-06-18 13:33:23.000000+00,
382,201,6,2,2025-06-18 17:28:23.000000+00,2025-06-18 17:28:32.000000+00,2025-06-18 17:31:06.000000+00,ANSWERED,2025-06-18 17:33:23.000000+00,
383,202,6,1,2025-06-28 15:03:35.000000+00,,,MISSED,2025-06-28 15:08:35.000000+00,
384,203,9,1,2025-06-30 10:16:57.000000+00,2025-06-30 10:17:05.000000+00,2025-06-30 10:19:33.000000+00,ANSWERED,2025-06-30 10:21:57.000000+00,
385,204,6,1,2025-08-12 16:04:44.000000+00,2025-08-12 16:05:08.000000+00,2025-08-12 16:08:57.000000+00,ANSWERED,2025-08-12 16:09:44.000000+00,
386,205,7,1,2025-08-15 13:56:35.000000+00,2025-08-15 13:56:55.000000+00,2025-08-15 13:59:45.000000+00,ANSWERED,2025-08-15 14:01:35.000000+00,
387,206,10,1,2025-09-10 20:46:04.000000+00,2025-09-10 20:46:15.000000+00,2025-09-10 20:48:22.000000+00,ANSWERED,2025-09-10 20:51:04.000000+00,
388,207,8,1,2025-09-24 18:08:53.000000+00,,,MISSED,2025-09-24 18:13:53.000000+00,
389,207,8,2,2025-09-24 22:08:53.000000+00,2025-09-24 22:09:13.000000+00,2025-09-24 22:12:50.000000+00,ANSWERED,2025-09-24 22:13:53.000000+00,
390,208,10,1,2025-10-07 12:10:16.000000+00,,,MISSED,2025-10-07 12:15:16.000000+00,
391,208,10,2,2025-10-07 14:10:16.000000+00,2025-10-07 14:10:26.000000+00,2025-10-07 14:12:35.000000+00,ANSWERED,2025-10-07 14:15:16.000000+00,
392,209,10,1,2025-10-16 11:44:46.000000+00,,,MISSED,2025-10-16 11:49:46.000000+00,
393,209,10,2,2025-10-16 15:44:46.000000+00,,,MISSED,2025-10-16 15:49:46.000000+00,
394,209,10,3,2025-10-16 19:44:46.000000+00,,,MISSED,2025-10-16 19:49:46.000000+00,
395,209,10,4,2025-10-16 23:44:46.000000+00,,,MISSED,2025-10-16 23:49:46.000000+00,
396,209,10,5,2025-10-17 03:44:46.000000+00,,,MISSED,2025-10-17 03:49:46.000000+00,
397,210,7,1,2025-10-24 12:41:26.000000+00,2025-10-24 12:41:34.000000+00,2025-10-24 12:45:19.000000+00,ANSWERED,2025-10-24 12:46:26.000000+00,
398,211,6,1,2025-11-01 13:34:04.000000+00,2025-11-01 13:34:24.000000+00,2025-11-01 13:36:32.000000+00,ANSWERED,2025-11-01 13:39:04.000000+00,
399,212,6,1,2025-11-08 16:00:22.000000+00,,,MISSED,2025-11-08 16:05:22.000000+00,
400,212,6,2,2025-11-08 18:00:22.000000+00,2025-11-08 18:00:38.000000+00,2025-11-08 18:03:56.000000+00,ANSWERED,2025-11-08 18:05:22.000000+00,
401,213,9,1,2026-01-12 10:23:24.000000+00,2026-01-12 10:23:34.000000+00,2026-01-12 10:26:54.000000+00,ANSWERED,2026-01-12 10:28:24.000000+00,
402,214,9,1,2024-01-20 13:02:46.000000+00,,,MISSED,2024-01-20 13:07:46.000000+00,
403,214,9,2,2024-01-20 17:02:46.000000+00,2024-01-20 17:02:55.000000+00,2024-01-20 17:05:36.000000+00,ANSWERED,2024-01-20 17:07:46.000000+00,
404,215,7,1,2024-01-27 14:58:24.000000+00,,,MISSED,2024-01-27 15:03:24.000000+00,
405,215,7,2,2024-01-27 16:58:24.000000+00,,,MISSED,2024-01-27 17:03:24.000000+00,
406,215,7,3,2024-01-27 18:58:24.000000+00,,,MISSED,2024-01-27 19:03:24.000000+00,
407,215,7,4,2024-01-27 20:58:24.000000+00,,,MISSED,2024-01-27 21:03:24.000000+00,
408,216,7,1,2024-02-12 11:37:49.000000+00,,,MISSED,2024-02-12 11:42:49.000000+00,
409,216,7,2,2024-02-12 15:37:49.000000+00,2024-02-12 15:38:03.000000+00,2024-02-12 15:41:09.000000+00,ANSWERED,2024-02-12 15:42:49.000000+00,
410,217,10,1,2024-02-13 13:03:34.000000+00,,,MISSED,2024-02-13 13:08:34.000000+00,
411,217,10,2,2024-02-13 21:03:34.000000+00,2024-02-13 21:03:55.000000+00,2024-02-13 21:06:51.000000+00,ANSWERED,2024-02-13 21:08:34.000000+00,
412,218,10,1,2024-02-17 19:24:49.000000+00,,,MISSED,2024-02-17 19:29:49.000000+00,
413,218,10,2,2024-02-17 21:24:49.000000+00,2024-02-17 21:25:08.000000+00,2024-02-17 21:27:14.000000+00,ANSWERED,2024-02-17 21:29:49.000000+00,
414,219,9,1,2024-02-19 20:57:22.000000+00,2024-02-19 20:57:38.000000+00,2024-02-19 21:00:13.000000+00,ANSWERED,2024-02-19 21:02:22.000000+00,
415,220,10,1,2024-02-21 11:57:34.000000+00,2024-02-21 11:57:56.000000+00,2024-02-21 12:00:59.000000+00,ANSWERED,2024-02-21 12:02:34.000000+00,
416,221,10,1,2024-03-20 13:11:26.000000+00,2024-03-20 13:11:46.000000+00,2024-03-20 13:14:22.000000+00,ANSWERED,2024-03-20 13:16:26.000000+00,
417,222,9,1,2024-03-25 13:46:12.000000+00,2024-03-25 13:46:34.000000+00,2024-03-25 13:50:05.000000+00,ANSWERED,2024-03-25 13:51:12.000000+00,
418,223,6,1,2024-04-02 17:16:59.000000+00,,,MISSED,2024-04-02 17:21:59.000000+00,
419,223,6,2,2024-04-02 19:16:59.000000+00,,,MISSED,2024-04-02 19:21:59.000000+00,
420,223,6,3,2024-04-02 21:16:59.000000+00,,,MISSED,2024-04-02 21:21:59.000000+00,
421,223,6,4,2024-04-02 23:16:59.000000+00,,,MISSED,2024-04-02 23:21:59.000000+00,
422,224,10,1,2024-04-04 12:34:41.000000+00,,,MISSED,2024-04-04 12:39:41.000000+00,
423,224,10,2,2024-04-04 16:34:41.000000+00,2024-04-04 16:34:53.000000+00,2024-04-04 16:37:45.000000+00,ANSWERED,2024-04-04 16:39:41.000000+00,
424,225,8,1,2024-04-17 15:50:11.000000+00,,,MISSED,2024-04-17 15:55:11.000000+00,
425,225,8,2,2024-04-17 19:50:11.000000+00,2024-04-17 19:50:19.000000+00,2024-04-17 19:53:03.000000+00,ANSWERED,2024-04-17 19:55:11.000000+00,
426,226,10,1,2024-04-21 10:47:06.000000+00,,,MISSED,2024-04-21 10:52:06.000000+00,
427,226,10,2,2024-04-21 14:47:06.000000+00,2024-04-21 14:47:29.000000+00,2024-04-21 14:49:40.000000+00,ANSWERED,2024-04-21 14:52:06.000000+00,
428,227,10,1,2024-04-26 13:42:46.000000+00,,,MISSED,2024-04-26 13:47:46.000000+00,
429,227,10,2,2024-04-26 15:42:46.000000+00,2024-04-26 15:43:09.000000+00,2024-04-26 15:46:54.000000+00,ANSWERED,2024-04-26 15:47:46.000000+00,
430,228,9,1,2024-04-29 19:01:45.000000+00,,,MISSED,2024-04-29 19:06:45.000000+00,
431,228,9,2,2024-04-30 03:01:45.000000+00,,,MISSED,2024-04-30 03:06:45.000000+00,
432,228,9,3,2024-04-30 11:01:45.000000+00,2024-04-30 11:01:54.000000+00,2024-04-30 11:05:52.000000+00,ANSWERED,2024-04-30 11:06:45.000000+00,
433,229,6,1,2024-05-02 20:28:26.000000+00,,,MISSED,2024-05-02 20:33:26.000000+00,
434,229,6,2,2024-05-03 00:28:26.000000+00,,,MISSED,2024-05-03 00:33:26.000000+00,
435,229,6,3,2024-05-03 04:28:26.000000+00,2024-05-03 04:28:36.000000+00,2024-05-03 04:31:48.000000+00,ANSWERED,2024-05-03 04:33:26.000000+00,
436,230,10,1,2024-07-08 11:40:57.000000+00,,,MISSED,2024-07-08 11:45:57.000000+00,
437,230,10,2,2024-07-08 13:40:57.000000+00,,,MISSED,2024-07-08 13:45:57.000000+00,
438,230,10,3,2024-07-08 15:40:57.000000+00,,,MISSED,2024-07-08 15:45:57.000000+00,
439,231,8,1,2024-07-26 18:33:51.000000+00,,,MISSED,2024-07-26 18:38:51.000000+00,
440,231,8,2,2024-07-26 22:33:51.000000+00,,,MISSED,2024-07-26 22:38:51.000000+00,
441,231,8,3,2024-07-27 02:33:51.000000+00,,,MISSED,2024-07-27 02:38:51.000000+00,
442,231,8,4,2024-07-27 06:33:51.000000+00,,,MISSED,2024-07-27 06:38:51.000000+00,
443,232,8,1,2024-08-07 09:21:52.000000+00,,,MISSED,2024-08-07 09:26:52.000000+00,
444,232,8,2,2024-08-07 13:21:52.000000+00,2024-08-07 13:22:06.000000+00,2024-08-07 13:24:14.000000+00,ANSWERED,2024-08-07 13:26:52.000000+00,
445,233,9,1,2024-08-10 19:04:30.000000+00,2024-08-10 19:04:45.000000+00,2024-08-10 19:07:43.000000+00,ANSWERED,2024-08-10 19:09:30.000000+00,
446,234,10,1,2024-08-12 18:03:24.000000+00,2024-08-12 18:03:42.000000+00,2024-08-12 18:05:58.000000+00,ANSWERED,2024-08-12 18:08:24.000000+00,
447,235,6,1,2024-09-03 12:05:48.000000+00,2024-09-03 12:06:01.000000+00,2024-09-03 12:10:00.000000+00,ANSWERED,2024-09-03 12:10:48.000000+00,
448,236,9,1,2024-09-12 14:04:56.000000+00,2024-09-12 14:05:16.000000+00,2024-09-12 14:09:13.000000+00,ANSWERED,2024-09-12 14:09:56.000000+00,
449,237,8,1,2024-10-05 14:50:55.000000+00,2024-10-05 14:51:05.000000+00,2024-10-05 14:54:14.000000+00,ANSWERED,2024-10-05 14:55:55.000000+00,
450,238,9,1,2024-10-07 19:19:52.000000+00,2024-10-07 19:20:05.000000+00,2024-10-07 19:22:31.000000+00,ANSWERED,2024-10-07 19:24:52.000000+00,
451,239,6,1,2024-10-08 19:03:11.000000+00,,,MISSED,2024-10-08 19:08:11.000000+00,
452,239,6,2,2024-10-08 21:03:11.000000+00,2024-10-08 21:03:24.000000+00,2024-10-08 21:05:34.000000+00,ANSWERED,2024-10-08 21:08:11.000000+00,
453,240,10,1,2024-10-13 11:39:30.000000+00,2024-10-13 11:39:45.000000+00,2024-10-13 11:41:59.000000+00,ANSWERED,2024-10-13 11:44:30.000000+00,
454,241,7,1,2024-10-23 11:20:16.000000+00,,,MISSED,2024-10-23 11:25:16.000000+00,
455,241,7,2,2024-10-23 19:20:16.000000+00,2024-10-23 19:20:40.000000+00,2024-10-23 19:23:10.000000+00,ANSWERED,2024-10-23 19:25:16.000000+00,
456,242,8,1,2024-10-27 14:07:55.000000+00,,,MISSED,2024-10-27 14:12:55.000000+00,
457,242,8,2,2024-10-27 18:07:55.000000+00,,,MISSED,2024-10-27 18:12:55.000000+00,
458,242,8,3,2024-10-27 22:07:55.000000+00,2024-10-27 22:08:07.000000+00,2024-10-27 22:10:47.000000+00,ANSWERED,2024-10-27 22:12:55.000000+00,
459,243,10,1,2024-10-28 11:53:30.000000+00,2024-10-28 11:53:49.000000+00,2024-10-28 11:56:58.000000+00,ANSWERED,2024-10-28 11:58:30.000000+00,
460,244,6,1,2024-11-03 12:37:56.000000+00,2024-11-03 12:38:10.000000+00,2024-11-03 12:40:34.000000+00,ANSWERED,2024-11-03 12:42:56.000000+00,
461,245,8,1,2024-11-04 12:14:01.000000+00,2024-11-04 12:14:26.000000+00,2024-11-04 12:18:20.000000+00,ANSWERED,2024-11-04 12:19:01.000000+00,
462,246,8,1,2024-11-14 16:48:21.000000+00,2024-11-14 16:48:30.000000+00,2024-11-14 16:51:03.000000+00,ANSWERED,2024-11-14 16:53:21.000000+00,
463,247,7,1,2024-12-08 14:46:03.000000+00,,,MISSED,2024-12-08 14:51:03.000000+00,
464,247,7,2,2024-12-08 18:46:03.000000+00,2024-12-08 18:46:21.000000+00,2024-12-08 18:48:42.000000+00,ANSWERED,2024-12-08 18:51:03.000000+00,
465,248,10,1,2024-12-13 16:05:13.000000+00,2024-12-13 16:05:33.000000+00,2024-12-13 16:09:23.000000+00,ANSWERED,2024-12-13 16:10:13.000000+00,
466,249,7,1,2024-12-20 10:51:17.000000+00,2024-12-20 10:51:28.000000+00,2024-12-20 10:53:33.000000+00,ANSWERED,2024-12-20 10:56:17.000000+00,
467,250,8,1,2024-12-26 12:44:33.000000+00,2024-12-26 12:44:42.000000+00,2024-12-26 12:47:18.000000+00,ANSWERED,2024-12-26 12:49:33.000000+00,
468,251,6,1,2025-01-06 15:59:05.000000+00,,,MISSED,2025-01-06 16:04:05.000000+00,
469,251,6,2,2025-01-06 17:59:05.000000+00,,,MISSED,2025-01-06 18:04:05.000000+00,
470,251,6,3,2025-01-06 19:59:05.000000+00,,,MISSED,2025-01-06 20:04:05.000000+00,
471,252,8,1,2025-01-12 17:46:50.000000+00,2025-01-12 17:47:10.000000+00,2025-01-12 17:49:23.000000+00,ANSWERED,2025-01-12 17:51:50.000000+00,
472,253,10,1,2025-01-19 10:09:43.000000+00,2025-01-19 10:09:55.000000+00,2025-01-19 10:12:08.000000+00,ANSWERED,2025-01-19 10:14:43.000000+00,
473,254,7,1,2025-01-21 13:09:19.000000+00,,,MISSED,2025-01-21 13:14:19.000000+00,
474,254,7,2,2025-01-21 17:09:19.000000+00,,,MISSED,2025-01-21 17:14:19.000000+00,
475,255,6,1,2025-01-28 10:52:22.000000+00,,,MISSED,2025-01-28 10:57:22.000000+00,
476,255,6,2,2025-01-28 12:52:22.000000+00,2025-01-28 12:52:35.000000+00,2025-01-28 12:54:56.000000+00,ANSWERED,2025-01-28 12:57:22.000000+00,
477,256,10,1,2025-02-19 15:55:28.000000+00,2025-02-19 15:55:41.000000+00,2025-02-19 15:59:27.000000+00,ANSWERED,2025-02-19 16:00:28.000000+00,
478,257,9,1,2025-02-25 14:56:15.000000+00,,,MISSED,2025-02-25 15:01:15.000000+00,
479,257,9,2,2025-02-25 16:56:15.000000+00,2025-02-25 16:56:38.000000+00,2025-02-25 17:00:30.000000+00,ANSWERED,2025-02-25 17:01:15.000000+00,
480,258,10,1,2025-02-28 12:28:48.000000+00,,,MISSED,2025-02-28 12:33:48.000000+00,
481,259,7,1,2025-02-28 12:10:38.000000+00,2025-02-28 12:10:54.000000+00,2025-02-28 12:13:18.000000+00,ANSWERED,2025-02-28 12:15:38.000000+00,
482,260,10,1,2025-03-15 19:20:36.000000+00,,,MISSED,2025-03-15 19:25:36.000000+00,
483,260,10,2,2025-03-15 21:20:36.000000+00,2025-03-15 21:20:49.000000+00,2025-03-15 21:23:42.000000+00,ANSWERED,2025-03-15 21:25:36.000000+00,
484,261,9,1,2025-03-23 14:35:50.000000+00,,,MISSED,2025-03-23 14:40:50.000000+00,
485,261,9,2,2025-03-23 22:35:50.000000+00,2025-03-23 22:36:13.000000+00,2025-03-23 22:38:56.000000+00,ANSWERED,2025-03-23 22:40:50.000000+00,
486,262,10,1,2025-03-26 18:26:53.000000+00,,,MISSED,2025-03-26 18:31:53.000000+00,
487,262,10,2,2025-03-26 22:26:53.000000+00,2025-03-26 22:27:15.000000+00,2025-03-26 22:30:42.000000+00,ANSWERED,2025-03-26 22:31:53.000000+00,
488,263,6,1,2025-03-29 13:25:18.000000+00,2025-03-29 13:25:33.000000+00,2025-03-29 13:28:27.000000+00,ANSWERED,2025-03-29 13:30:18.000000+00,
489,264,6,1,2025-04-05 12:54:35.000000+00,,,MISSED,2025-04-05 12:59:35.000000+00,
490,264,6,2,2025-04-05 20:54:35.000000+00,2025-04-05 20:54:50.000000+00,2025-04-05 20:57:59.000000+00,ANSWERED,2025-04-05 20:59:35.000000+00,
491,265,7,1,2025-04-09 12:21:42.000000+00,,,MISSED,2025-04-09 12:26:42.000000+00,
492,265,7,2,2025-04-09 20:21:42.000000+00,2025-04-09 20:22:06.000000+00,2025-04-09 20:25:54.000000+00,ANSWERED,2025-04-09 20:26:42.000000+00,
493,266,8,1,2025-04-13 18:31:34.000000+00,2025-04-13 18:31:52.000000+00,2025-04-13 18:35:19.000000+00,ANSWERED,2025-04-13 18:36:34.000000+00,
494,267,9,1,2025-05-19 15:53:21.000000+00,2025-05-19 15:53:36.000000+00,2025-05-19 15:56:19.000000+00,ANSWERED,2025-05-19 15:58:21.000000+00,
495,268,10,1,2025-06-18 12:28:25.000000+00,,,MISSED,2025-06-18 12:33:25.000000+00,
496,268,10,2,2025-06-18 14:28:25.000000+00,2025-06-18 14:28:33.000000+00,2025-06-18 14:31:30.000000+00,ANSWERED,2025-06-18 14:33:25.000000+00,
497,269,8,1,2025-08-23 17:51:09.000000+00,2025-08-23 17:51:34.000000+00,2025-08-23 17:55:03.000000+00,ANSWERED,2025-08-23 17:56:09.000000+00,
498,270,9,1,2025-09-08 12:24:02.000000+00,,,MISSED,2025-09-08 12:29:02.000000+00,
499,270,9,2,2025-09-08 14:24:02.000000+00,2025-09-08 14:24:22.000000+00,2025-09-08 14:27:16.000000+00,ANSWERED,2025-09-08 14:29:02.000000+00,
500,271,7,1,2025-09-21 12:32:29.000000+00,,,MISSED,2025-09-21 12:37:29.000000+00,
501,271,7,2,2025-09-21 14:32:29.000000+00,2025-09-21 14:32:51.000000+00,2025-09-21 14:35:06.000000+00,ANSWERED,2025-09-21 14:37:29.000000+00,
502,272,6,1,2025-09-21 14:29:00.000000+00,2025-09-21 14:29:20.000000+00,2025-09-21 14:31:27.000000+00,ANSWERED,2025-09-21 14:34:00.000000+00,
503,273,10,1,2025-10-17 12:47:55.000000+00,,,MISSED,2025-10-17 12:52:55.000000+00,
504,273,10,2,2025-10-17 14:47:55.000000+00,2025-10-17 14:48:10.000000+00,2025-10-17 14:51:13.000000+00,ANSWERED,2025-10-17 14:52:55.000000+00,
505,274,8,1,2025-10-27 16:50:51.000000+00,,,MISSED,2025-10-27 16:55:51.000000+00,
506,275,10,1,2025-11-24 14:31:38.000000+00,,,MISSED,2025-11-24 14:36:38.000000+00,
507,275,10,2,2025-11-24 18:31:38.000000+00,2025-11-24 18:31:57.000000+00,2025-11-24 18:33:58.000000+00,ANSWERED,2025-11-24 18:36:38.000000+00,
508,276,10,1,2026-01-04 14:08:55.000000+00,,,MISSED,2026-01-04 14:13:55.000000+00,
509,276,10,2,2026-01-04 16:08:55.000000+00,2026-01-04 16:09:20.000000+00,2026-01-04 16:12:08.000000+00,ANSWERED,2026-01-04 16:13:55.000000+00,
510,277,10,1,2024-02-07 17:30:31.000000+00,,,MISSED,2024-02-07 17:35:31.000000+00,
511,277,10,2,2024-02-07 21:30:31.000000+00,,,MISSED,2024-02-07 21:35:31.000000+00,
512,277,10,3,2024-02-08 01:30:31.000000+00,,,MISSED,2024-02-08 01:35:31.000000+00,
513,277,10,4,2024-02-08 05:30:31.000000+00,,,MISSED,2024-02-08 05:35:31.000000+00,
514,278,8,1,2024-02-27 16:01:23.000000+00,2024-02-27 16:01:42.000000+00,2024-02-27 16:04:10.000000+00,ANSWERED,2024-02-27 16:06:23.000000+00,
515,279,7,1,2024-03-18 14:32:52.000000+00,2024-03-18 14:33:02.000000+00,2024-03-18 14:35:22.000000+00,ANSWERED,2024-03-18 14:37:52.000000+00,
516,280,6,1,2024-04-09 12:48:48.000000+00,,,MISSED,2024-04-09 12:53:48.000000+00,
517,280,6,2,2024-04-09 16:48:48.000000+00,,,MISSED,2024-04-09 16:53:48.000000+00,
518,280,6,3,2024-04-09 20:48:48.000000+00,,,MISSED,2024-04-09 20:53:48.000000+00,
519,280,6,4,2024-04-10 00:48:48.000000+00,2024-04-10 00:49:07.000000+00,2024-04-10 00:52:33.000000+00,ANSWERED,2024-04-10 00:53:48.000000+00,
520,281,10,1,2024-04-20 18:17:44.000000+00,2024-04-20 18:18:09.000000+00,2024-04-20 18:20:51.000000+00,ANSWERED,2024-04-20 18:22:44.000000+00,
521,282,10,1,2024-04-22 11:30:40.000000+00,,,MISSED,2024-04-22 11:35:40.000000+00,
522,283,9,1,2024-04-30 16:05:00.000000+00,,,MISSED,2024-04-30 16:10:00.000000+00,
523,283,9,2,2024-05-01 00:05:00.000000+00,2024-05-01 00:05:12.000000+00,2024-05-01 00:08:03.000000+00,ANSWERED,2024-05-01 00:10:00.000000+00,
524,284,8,1,2024-05-16 10:25:23.000000+00,,,MISSED,2024-05-16 10:30:23.000000+00,
525,284,8,2,2024-05-16 14:25:23.000000+00,,,MISSED,2024-05-16 14:30:23.000000+00,
526,284,8,3,2024-05-16 18:25:23.000000+00,2024-05-16 18:25:36.000000+00,2024-05-16 18:28:42.000000+00,ANSWERED,2024-05-16 18:30:23.000000+00,
527,285,6,1,2024-06-16 13:51:13.000000+00,2024-06-16 13:51:25.000000+00,2024-06-16 13:54:38.000000+00,ANSWERED,2024-06-16 13:56:13.000000+00,
528,286,8,1,2024-06-22 15:27:27.000000+00,2024-06-22 15:27:49.000000+00,2024-06-22 15:30:39.000000+00,ANSWERED,2024-06-22 15:32:27.000000+00,
529,287,7,1,2024-07-13 13:38:38.000000+00,,,MISSED,2024-07-13 13:43:38.000000+00,
530,287,7,2,2024-07-13 15:38:38.000000+00,2024-07-13 15:39:03.000000+00,2024-07-13 15:41:08.000000+00,ANSWERED,2024-07-13 15:43:38.000000+00,
531,288,10,1,2024-07-13 11:01:00.000000+00,,,MISSED,2024-07-13 11:06:00.000000+00,
532,288,10,2,2024-07-13 13:01:00.000000+00,2024-07-13 13:01:16.000000+00,2024-07-13 13:04:54.000000+00,ANSWERED,2024-07-13 13:06:00.000000+00,
533,289,9,1,2024-07-24 16:06:37.000000+00,2024-07-24 16:07:02.000000+00,2024-07-24 16:10:21.000000+00,ANSWERED,2024-07-24 16:11:37.000000+00,
534,290,10,1,2024-07-28 15:39:39.000000+00,2024-07-28 15:39:47.000000+00,2024-07-28 15:42:56.000000+00,ANSWERED,2024-07-28 15:44:39.000000+00,
535,291,8,1,2024-08-04 16:48:41.000000+00,,,MISSED,2024-08-04 16:53:41.000000+00,
536,292,9,1,2024-08-15 10:47:47.000000+00,,,MISSED,2024-08-15 10:52:47.000000+00,
537,292,9,2,2024-08-15 12:47:47.000000+00,,,MISSED,2024-08-15 12:52:47.000000+00,
538,292,9,3,2024-08-15 14:47:47.000000+00,2024-08-15 14:48:05.000000+00,2024-08-15 14:50:09.000000+00,ANSWERED,2024-08-15 14:52:47.000000+00,
539,293,10,1,2024-09-06 15:15:23.000000+00,,,MISSED,2024-09-06 15:20:23.000000+00,
540,293,10,2,2024-09-06 23:15:23.000000+00,2024-09-06 23:15:38.000000+00,2024-09-06 23:18:55.000000+00,ANSWERED,2024-09-06 23:20:23.000000+00,
541,294,6,1,2024-11-10 16:41:40.000000+00,,,MISSED,2024-11-10 16:46:40.000000+00,
542,294,6,2,2024-11-10 20:41:40.000000+00,2024-11-10 20:42:01.000000+00,2024-11-10 20:45:10.000000+00,ANSWERED,2024-11-10 20:46:40.000000+00,
543,295,9,1,2024-11-20 17:48:46.000000+00,,,MISSED,2024-11-20 17:53:46.000000+00,
544,295,9,2,2024-11-20 19:48:46.000000+00,,,MISSED,2024-11-20 19:53:46.000000+00,
545,295,9,3,2024-11-20 21:48:46.000000+00,,,MISSED,2024-11-20 21:53:46.000000+00,
546,295,9,4,2024-11-20 23:48:46.000000+00,,,MISSED,2024-11-20 23:53:46.000000+00,
547,296,7,1,2024-11-22 18:59:02.000000+00,,,MISSED,2024-11-22 19:04:02.000000+00,
548,296,7,2,2024-11-22 22:59:02.000000+00,2024-11-22 22:59:19.000000+00,2024-11-22 23:02:23.000000+00,ANSWERED,2024-11-22 23:04:02.000000+00,
549,297,6,1,2024-12-02 11:48:57.000000+00,,,MISSED,2024-12-02 11:53:57.000000+00,
550,297,6,2,2024-12-02 15:48:57.000000+00,2024-12-02 15:49:15.000000+00,2024-12-02 15:51:53.000000+00,ANSWERED,2024-12-02 15:53:57.000000+00,
551,298,6,1,2025-01-10 12:10:35.000000+00,,,MISSED,2025-01-10 12:15:35.000000+00,
552,298,6,2,2025-01-10 14:10:35.000000+00,2025-01-10 14:10:59.000000+00,2025-01-10 14:14:17.000000+00,ANSWERED,2025-01-10 14:15:35.000000+00,
553,299,6,1,2025-01-21 19:54:12.000000+00,,,MISSED,2025-01-21 19:59:12.000000+00,
