id,issue_id,assignment_id,raised_by_supervisor_id,target_solver_id,complaint_details,complaint_image_url,created_at,updated_at
172,1938,1830,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_172.jpg,2025-12-31 08:17:28.000000+00,2025-12-31 10:17:28.000000+00
173,1941,1833,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_173.jpg,2024-02-24 13:24:57.000000+00,2024-02-25 11:24:57.000000+00
174,1958,1849,1,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_174.jpg,2023-09-24 17:32:35.000000+00,2023-09-25 12:32:35.000000+00
175,1968,1857,1,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_175.jpg,2023-11-08 03:06:11.000000+00,2023-11-08 20:06:11.000000+00
176,1992,1880,3,9,Improper repair done.,https://storage.facility.com/complaints/comp_176.jpg,2022-09-10 02:57:19.000000+00,2022-09-10 22:57:19.000000+00
177,2001,1888,3,7,Improper repair done.,https://storage.facility.com/complaints/comp_177.jpg,2023-10-09 14:00:02.000000+00,2023-10-10 01:00:02.000000+00
178,2004,1891,3,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_178.jpg,2023-04-01 14:19:13.000000+00,2023-04-01 15:19:13.000000+00
179,2012,1899,1,10,Work not completed as per standards.,https://storage.facility.com/complaints/comp_179.jpg,2025-06-21 22:22:29.000000+00,2025-06-22 17:22:29.000000+00
180,2114,1992,3,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_180.jpg,2023-02-11 08:50:04.000000+00,2023-02-11 12:50:04.000000+00
181,2138,2016,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_181.jpg,2024-11-06 08:53:14.000000+00,2024-11-06 09:53:14.000000+00
182,2141,2020,1,8,Improper repair done.,https://storage.facility.com/complaints/comp_182.jpg,2022-08-30 17:18:50.000000+00,2022-08-31 00:18:50.000000+00
183,2144,2022,1,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_183.jpg,2026-01-15 14:50:05.000000+00,2026-01-16 08:50:05.000000+00
184,2151,2029,3,10,Work not completed as per standards.,https://storage.facility.com/complaints/comp_184.jpg,2026-01-12 09:10:00.000000+00,2026-01-12 15:10:00.000000+00
185,2154,2032,2,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_185.jpg,2023-02-13 15:12:38.000000+00,2023-02-14 09:12:38.000000+00
186,2161,2039,2,10,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_186.jpg,2024-07-29 11:06:36.000000+00,2024-07-30 05:06:36.000000+00
187,2195,2071,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_187.jpg,2022-03-10 10:47:25.000000+00,2022-03-10 21:47:25.000000+00
188,2208,2084,3,7,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_188.jpg,2024-10-18 09:31:48.000000+00,2024-10-19 05:31:48.000000+00
189,2212,2088,2,10,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_189.jpg,2022-03-24 15:52:40.000000+00,2022-03-25 03:52:40.000000+00
190,2215,2091,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_190.jpg,2024-10-01 12:13:38.000000+00,2024-10-02 02:13:38.000000+00
191,2229,2104,3,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_191.jpg,2025-01-06 21:26:48.000000+00,2025-01-07 03:26:48.000000+00
192,2251,2124,3,6,Work not completed as per standards.,https://storage.facility.com/complaints/comp_192.jpg,2025-05-27 12:07:12.000000+00,2025-05-28 05:07:12.000000+00
193,2255,2128,1,6,Work not completed as per standards.,https://storage.facility.com/complaints/comp_193.jpg,2022-12-28 13:32:19.000000+00,2022-12-29 06:32:19.000000+00
194,2256,2129,1,9,Work not completed as per standards.,https://storage.facility.com/complaints/comp_194.jpg,2024-01-02 01:40:44.000000+00,2024-01-02 05:40:44.000000+00
195,2295,2166,2,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_195.jpg,2023-10-28 12:30:30.000000+00,2023-10-28 13:30:30.000000+00
196,2307,2178,1,6,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_196.jpg,2022-04-24 16:21:47.000000+00,2022-04-25 12:21:47.000000+00
197,2308,2179,2,10,Improper repair done.,https://storage.facility.com/complaints/comp_197.jpg,2023-03-24 15:31:36.000000+00,2023-03-25 00:31:36.000000+00
198,2311,2182,3,9,Work not completed as per standards.,https://storage.facility.com/complaints/comp_198.jpg,2023-02-06 14:42:26.000000+00,2023-02-07 11:42:26.000000+00
199,2320,2191,2,10,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_199.jpg,2022-07-19 22:59:58.000000+00,2022-07-20 20:59:58.000000+00
200,2332,2202,3,9,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_200.jpg,2024-07-27 02:53:04.000000+00,2024-07-27 16:53:04.000000+00
201,2335,2205,3,6,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_201.jpg,2024-04-11 18:41:23.000000+00,2024-04-12 07:41:23.000000+00
202,2339,2209,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_202.jpg,2024-02-02 12:38:49.000000+00,2024-02-02 21:38:49.000000+00
203,2347,2216,1,7,Work not completed as per standards.,https://storage.facility.com/complaints/comp_203.jpg,2023-03-31 20:34:48.000000+00,2023-04-01 14:34:48.000000+00
204,2373,2240,3,7,Work not completed as per standards.,https://storage.facility.com/complaints/comp_204.jpg,2022-02-25 21:34:45.000000+00,2022-02-26 08:34:45.000000+00
205,2377,2244,2,10,Work not completed as per standards.,https://storage.facility.com/complaints/comp_205.jpg,2023-06-08 16:41:39.000000+00,2023-06-09 16:41:39.000000+00
206,2403,2268,3,8,Work not completed as per standards.,https://storage.facility.com/complaints/comp_206.jpg,2022-04-24 11:02:55.000000+00,2022-04-24 17:02:55.000000+00
207,2406,2271,1,10,Work not completed as per standards.,https://storage.facility.com/complaints/comp_207.jpg,2022-11-20 18:11:42.000000+00,2022-11-21 12:11:42.000000+00
208,2418,2283,1,7,Improper repair done.,https://storage.facility.com/complaints/comp_208.jpg,2025-12-27 12:29:37.000000+00,2025-12-28 05:29:37.000000+00
209,2434,2298,2,8,Work not completed as per standards.,https://storage.facility.com/complaints/comp_209.jpg,2023-03-22 11:07:51.000000+00,2023-03-22 14:07:51.000000+00
210,2467,2328,1,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_210.jpg,2022-09-08 16:17:28.000000+00,2022-09-08 19:17:28.000000+00
211,2477,2337,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_211.jpg,2025-04-19 13:44:54.000000+00,2025-04-19 22:44:54.000000+00
212,2488,2347,3,10,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_212.jpg,2022-04-12 17:17:25.000000+00,2022-04-13 01:17:25.000000+00
213,2510,2369,2,7,Work not completed as per standards.,https://storage.facility.com/complaints/comp_213.jpg,2022-08-20 12:59:31.000000+00,2022-08-21 10:59:31.000000+00
214,2516,2375,3,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_214.jpg,2024-03-14 12:17:24.000000+00,2024-03-15 04:17:24.000000+00
215,2523,2383,2,7,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_215.jpg,2023-03-03 22:23:37.000000+00,2023-03-04 14:23:37.000000+00
216,2540,2400,3,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_216.jpg,2023-07-01 14:38:04.000000+00,2023-07-01 22:38:04.000000+00
217,2542,2402,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_217.jpg,2022-11-27 21:27:14.000000+00,2022-11-28 04:27:14.000000+00
218,2544,2404,3,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_218.jpg,2022-07-10 10:36:54.000000+00,2022-07-10 20:36:54.000000+00
219,2559,2420,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_219.jpg,2025-10-05 13:32:19.000000+00,2025-10-06 01:32:19.000000+00
220,2568,2431,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_220.jpg,2023-11-17 13:16:58.000000+00,2023-11-17 21:16:58.000000+00
221,2570,2433,2,10,Work not completed as per standards.,https://storage.facility.com/complaints/comp_221.jpg,2025-04-02 15:21:54.000000+00,2025-04-02 16:21:54.000000+00
222,2574,2436,1,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_222.jpg,2025-12-19 10:47:25.000000+00,2025-12-19 15:47:25.000000+00
223,2583,2444,3,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_223.jpg,2024-09-26 10:07:23.000000+00,2024-09-26 19:07:23.000000+00
224,2614,2473,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_224.jpg,2024-06-08 10:20:01.000000+00,2024-06-08 16:20:01.000000+00
225,2631,2491,1,9,Improper repair done.,https://storage.facility.com/complaints/comp_225.jpg,2023-06-24 10:17:30.000000+00,2023-06-24 21:17:30.000000+00
226,2634,2494,1,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_226.jpg,2023-08-29 17:39:44.000000+00,2023-08-29 18:39:44.000000+00
227,2635,2495,2,8,Work not completed as per standards.,https://storage.facility.com/complaints/comp_227.jpg,2024-11-04 11:17:24.000000+00,2024-11-05 11:17:24.000000+00
228,2643,2503,1,9,Work not completed as per standards.,https://storage.facility.com/complaints/comp_228.jpg,2024-07-27 14:22:53.000000+00,2024-07-28 01:22:53.000000+00
229,2650,2510,2,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_229.jpg,2025-12-10 18:58:22.000000+00,2025-12-10 22:58:22.000000+00
230,2652,2512,2,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_230.jpg,2025-02-01 13:38:40.000000+00,2025-02-02 11:38:40.000000+00
231,2655,2515,3,8,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_231.jpg,2023-12-25 10:54:09.000000+00,2023-12-26 06:54:09.000000+00
232,2664,2525,2,6,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_232.jpg,2023-01-17 17:41:18.000000+00,2023-01-18 04:41:18.000000+00
233,2680,2541,2,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_233.jpg,2025-09-20 00:58:41.000000+00,2025-09-20 21:58:41.000000+00
234,2707,2564,3,9,Work not completed as per standards.,https://storage.facility.com/complaints/comp_234.jpg,2023-04-23 12:18:38.000000+00,2023-04-24 05:18:38.000000+00
235,2721,2578,2,7,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_235.jpg,2024-01-04 16:48:13.000000+00,2024-01-04 21:48:13.000000+00
236,2740,2595,2,7,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_236.jpg,2022-12-05 16:33:34.000000+00,2022-12-06 10:33:34.000000+00
237,2750,2604,2,10,Work not completed as per standards.,https://storage.facility.com/complaints/comp_237.jpg,2024-05-18 09:34:20.000000+00,2024-05-18 23:34:20.000000+00
238,2751,2605,1,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_238.jpg,2023-12-09 14:05:35.000000+00,2023-12-10 04:05:35.000000+00
239,2755,2609,1,6,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_239.jpg,2022-08-19 20:55:34.000000+00,2022-08-20 17:55:34.000000+00
240,2756,2610,2,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_240.jpg,2022-01-21 11:44:43.000000+00,2022-01-22 01:44:43.000000+00
241,2773,2626,1,6,Improper repair done.,https://storage.facility.com/complaints/comp_241.jpg,2025-01-28 12:30:12.000000+00,2025-01-29 03:30:12.000000+00
242,2781,2634,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_242.jpg,2023-03-13 12:15:15.000000+00,2023-03-13 21:15:15.000000+00
243,2785,2637,1,9,Work not completed as per standards.,https://storage.facility.com/complaints/comp_243.jpg,2023-01-21 18:55:46.000000+00,2023-01-22 07:55:46.000000+00
244,2790,2641,2,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_244.jpg,2025-10-20 16:29:51.000000+00,2025-10-20 17:29:51.000000+00
245,2805,2656,3,6,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_245.jpg,2023-08-14 16:29:13.000000+00,2023-08-14 22:29:13.000000+00
246,2832,2682,2,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_246.jpg,2024-01-11 14:14:01.000000+00,2024-01-12 11:14:01.000000+00
247,2833,2683,3,6,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_247.jpg,2023-07-25 15:19:33.000000+00,2023-07-26 07:19:33.000000+00
248,2841,2691,2,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_248.jpg,2022-03-10 12:40:01.000000+00,2022-03-11 10:40:01.000000+00
249,2842,2692,2,8,Work not completed as per standards.,https://storage.facility.com/complaints/comp_249.jpg,2022-08-05 13:14:51.000000+00,2022-08-05 17:14:51.000000+00
250,2848,2695,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_250.jpg,2025-09-25 15:13:29.000000+00,2025-09-26 01:13:29.000000+00
251,2850,2697,3,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_251.jpg,2022-11-23 16:08:24.000000+00,2022-11-23 21:08:24.000000+00
252,2852,2699,2,9,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_252.jpg,2024-01-23 11:36:58.000000+00,2024-01-23 16:36:58.000000+00
253,2857,2704,1,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_253.jpg,2023-05-12 17:38:44.000000+00,2023-05-13 16:38:44.000000+00
254,2868,2714,3,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_254.jpg,2025-12-23 15:20:32.000000+00,2025-12-24 01:20:32.000000+00
255,2876,2722,3,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_255.jpg,2025-09-27 13:48:14.000000+00,2025-09-27 19:48:14.000000+00
256,2885,2732,3,7,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_256.jpg,2025-03-17 14:09:01.000000+00,2025-03-18 13:09:01.000000+00
257,2889,2737,1,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_257.jpg,2025-08-12 15:11:46.000000+00,2025-08-13 14:11:46.000000+00
258,2891,2739,1,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_258.jpg,2023-12-10 10:18:01.000000+00,2023-12-10 16:18:01.000000+00
259,2899,2747,2,10,Improper repair done.,https://storage.facility.com/complaints/comp_259.jpg,2023-07-02 13:26:23.000000+00,2023-07-02 21:26:23.000000+00
260,2904,2752,3,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_260.jpg,2025-11-21 16:56:39.000000+00,2025-11-21 21:56:39.000000+00
261,2909,2758,3,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_261.jpg,2025-07-27 15:33:18.000000+00,2025-07-27 23:33:18.000000+00
262,2912,2760,2,10,Improper repair done.,https://storage.facility.com/complaints/comp_262.jpg,2022-12-01 13:05:06.000000+00,2022-12-02 05:05:06.000000+00
263,2923,2771,2,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_263.jpg,2024-10-06 15:02:41.000000+00,2024-10-06 22:02:41.000000+00
264,2930,2778,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_264.jpg,2024-02-23 17:40:12.000000+00,2024-02-23 22:40:12.000000+00
265,2942,2790,1,9,Improper repair done.,https://storage.facility.com/complaints/comp_265.jpg,2022-12-16 18:43:56.000000+00,2022-12-17 18:43:56.000000+00
266,2949,2797,2,9,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_266.jpg,2023-07-27 08:42:55.000000+00,2023-07-27 18:42:55.000000+00
267,2959,2808,3,6,Work not completed as per standards.,https://storage.facility.com/complaints/comp_267.jpg,2024-07-03 08:50:56.000000+00,2024-07-03 09:50:56.000000+00
268,2961,2810,2,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_268.jpg,2022-07-20 10:32:17.000000+00,2022-07-21 01:32:17.000000+00
269,2979,2826,2,9,Work not completed as per standards.,https://storage.facility.com/complaints/comp_269.jpg,2023-11-28 20:58:56.000000+00,2023-11-29 11:58:56.000000+00
270,2988,2834,2,10,Work not completed as per standards.,https://storage.facility.com/complaints/comp_270.jpg,2023-07-27 15:27:36.000000+00,2023-07-27 16:27:36.000000+00
271,2995,2840,1,10,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_271.jpg,2023-01-26 14:03:42.000000+00,2023-01-27 05:03:42.000000+00
272,3006,2852,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_272.jpg,2023-09-23 14:55:37.000000+00,2023-09-24 08:55:37.000000+00
273,3019,2865,2,6,Work not completed as per standards.,https://storage.facility.com/complaints/comp_273.jpg,2023-04-15 16:09:04.000000+00,2023-04-16 02:09:04.000000+00
274,3033,2878,1,8,Solver missed multiple calls.,https://storage.facility.com/complaints/comp_274.jpg,2023-10-29 19:34:37.000000+00,2023-10-30 10:34:37.000000+00
275,3036,2880,1,9,Improper repair done.,https://storage.facility.com/complaints/comp_275.jpg,2022-04-12 11:30:04.000000+00,2022-04-13 04:30:04.000000+00
276,3057,2901,1,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_276.jpg,2023-02-14 15:15:34.000000+00,2023-02-14 23:15:34.000000+00
277,3064,2907,3,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_277.jpg,2022-02-17 21:21:40.000000+00,2022-02-18 12:21:40.000000+00
