id,assignment_id,solver_id,attempt_number,initiated_at,answered_at,ended_at,status,updated_at,call_sid
214,107,8,1,2023-03-09 01:31:41.000000+00,2023-03-09 01:31:56.000000+00,2023-03-09 01:33:35.000000+00,ANSWERED,2023-03-09 01:33:35.000000+00,
215,108,9,1,2023-12-16 10:18:55.000000+00,,,MISSED,2023-12-16 10:20:55.000000+00,
216,108,9,2,2023-12-16 12:18:55.000000+00,2023-12-16 12:19:14.000000+00,2023-12-16 12:22:43.000000+00,ANSWERED,2023-12-16 12:22:43.000000+00,
217,109,6,1,2023-06-25 09:24:12.000000+00,,,MISSED,2023-06-25 09:26:12.000000+00,
218,109,6,2,2023-06-25 11:24:12.000000+00,,,MISSED,2023-06-25 11:26:12.000000+00,
219,109,6,3,2023-06-25 13:24:12.000000+00,,,MISSED,2023-06-25 13:26:12.000000+00,
220,109,6,4,2023-06-25 15:24:12.000000+00,,,MISSED,2023-06-25 15:26:12.000000+00,
221,109,6,5,2023-06-25 17:24:12.000000+00,,,MISSED,2023-06-25 17:26:12.000000+00,
222,110,9,1,2024-06-14 15:10:13.000000+00,2024-06-14 15:10:29.000000+00,2024-06-14 15:14:43.000000+00,ANSWERED,2024-06-14 15:14:43.000000+00,
223,111,9,1,2022-06-25 09:13:58.000000+00,,,INITIATED,2022-06-25 09:13:58.000000+00,
224,112,9,1,2025-02-27 13:27:35.000000+00,2025-02-27 13:27:46.000000+00,2025-02-27 13:32:19.000000+00,ANSWERED,2025-02-27 13:32:19.000000+00,
225,113,8,1,2024-06-07 14:26:13.000000+00,2024-06-07 14:26:26.000000+00,2024-06-07 14:30:33.000000+00,ANSWERED,2024-06-07 14:30:33.000000+00,
226,114,9,1,2025-05-04 09:10:18.000000+00,,,MISSED,2025-05-04 09:12:18.000000+00,
227,114,9,2,2025-05-04 13:10:18.000000+00,,,MISSED,2025-05-04 13:12:18.000000+00,
228,114,9,3,2025-05-04 17:10:18.000000+00,,,MISSED,2025-05-04 17:12:18.000000+00,
229,114,9,4,2025-05-04 21:10:18.000000+00,2025-05-04 21:10:32.000000+00,2025-05-04 21:15:05.000000+00,ANSWERED,2025-05-04 21:15:05.000000+00,
230,115,7,1,2024-10-29 10:14:38.000000+00,2024-10-29 10:14:56.000000+00,2024-10-29 10:17:22.000000+00,ANSWERED,2024-10-29 10:17:22.000000+00,
231,116,6,1,2023-08-15 01:59:17.000000+00,,,MISSED,2023-08-15 02:01:17.000000+00,
232,116,6,2,2023-08-15 09:59:17.000000+00,,,MISSED,2023-08-15 10:01:17.000000+00,
233,116,6,3,2023-08-15 17:59:17.000000+00,,,MISSED,2023-08-15 18:01:17.000000+00,
234,117,7,1,2023-06-21 17:36:52.000000+00,,,MISSED,2023-06-21 17:38:52.000000+00,
235,117,7,2,2023-06-21 21:36:52.000000+00,,,MISSED,2023-06-21 21:38:52.000000+00,
236,117,7,3,2023-06-22 01:36:52.000000+00,,,MISSED,2023-06-22 01:38:52.000000+00,
237,118,10,1,2025-12-23 13:39:23.000000+00,2025-12-23 13:39:34.000000+00,2025-12-23 13:43:32.000000+00,ANSWERED,2025-12-23 13:43:32.000000+00,
238,119,6,1,2025-04-24 10:35:59.000000+00,2025-04-24 10:36:12.000000+00,2025-04-24 10:40:18.000000+00,ANSWERED,2025-04-24 10:40:18.000000+00,
239,120,10,1,2022-04-04 17:08:28.000000+00,2022-04-04 17:08:51.000000+00,2022-04-04 17:11:52.000000+00,ANSWERED,2022-04-04 17:11:52.000000+00,
240,121,9,1,2023-03-14 09:26:20.000000+00,,,MISSED,2023-03-14 09:28:20.000000+00,
241,121,9,2,2023-03-14 13:26:20.000000+00,,,MISSED,2023-03-14 13:28:20.000000+00,
242,121,9,3,2023-03-14 17:26:20.000000+00,,,MISSED,2023-03-14 17:28:20.000000+00,
243,121,9,4,2023-03-14 21:26:20.000000+00,,,MISSED,2023-03-14 21:28:20.000000+00,
244,121,9,5,2023-03-15 01:26:20.000000+00,,,MISSED,2023-03-15 01:28:20.000000+00,
245,122,9,1,2023-01-23 08:44:23.000000+00,,,MISSED,2023-01-23 08:46:23.000000+00,
246,122,9,2,2023-01-23 12:44:23.000000+00,2023-01-23 12:44:39.000000+00,2023-01-23 12:47:47.000000+00,ANSWERED,2023-01-23 12:47:47.000000+00,
247,123,8,1,2023-07-31 18:54:22.000000+00,2023-07-31 18:54:39.000000+00,2023-07-31 18:57:34.000000+00,ANSWERED,2023-07-31 18:57:34.000000+00,
248,124,9,1,2025-11-16 22:04:08.000000+00,2025-11-16 22:04:31.000000+00,2025-11-16 22:08:56.000000+00,ANSWERED,2025-11-16 22:08:56.000000+00,
249,125,7,1,2023-10-21 16:05:33.000000+00,,,MISSED,2023-10-21 16:07:33.000000+00,
250,125,7,2,2023-10-21 20:05:33.000000+00,,,MISSED,2023-10-21 20:07:33.000000+00,
251,125,7,3,2023-10-22 00:05:33.000000+00,,,MISSED,2023-10-22 00:07:33.000000+00,
252,126,9,1,2025-01-23 13:50:03.000000+00,2025-01-23 13:50:18.000000+00,2025-01-23 13:54:34.000000+00,ANSWERED,2025-01-23 13:54:34.000000+00,
253,127,6,1,2025-01-12 09:08:52.000000+00,,,MISSED,2025-01-12 09:10:52.000000+00,
254,127,6,2,2025-01-12 11:08:52.000000+00,,,MISSED,2025-01-12 11:10:52.000000+00,
255,127,6,3,2025-01-12 13:08:52.000000+00,,,MISSED,2025-01-12 13:10:52.000000+00,
256,127,6,4,2025-01-12 15:08:52.000000+00,,,MISSED,2025-01-12 15:10:52.000000+00,
257,128,10,1,2022-06-27 09:59:10.000000+00,2022-06-27 09:59:18.000000+00,2022-06-27 10:01:37.000000+00,ANSWERED,2022-06-27 10:01:37.000000+00,
258,129,6,1,2023-10-24 15:05:56.000000+00,2023-10-24 15:06:20.000000+00,2023-10-24 15:10:27.000000+00,ANSWERED,2023-10-24 15:10:27.000000+00,
259,130,6,1,2025-06-02 10:27:16.000000+00,,,MISSED,2025-06-02 10:29:16.000000+00,
260,130,6,2,2025-06-02 14:27:16.000000+00,2025-06-02 14:27:25.000000+00,2025-06-02 14:31:39.000000+00,ANSWERED,2025-06-02 14:31:39.000000+00,
261,131,10,1,2025-07-02 13:42:04.000000+00,,,MISSED,2025-07-02 13:44:04.000000+00,
262,131,10,2,2025-07-02 21:42:04.000000+00,2025-07-02 21:42:27.000000+00,2025-07-02 21:44:35.000000+00,ANSWERED,2025-07-02 21:44:35.000000+00,
263,132,8,1,2023-10-07 12:26:40.000000+00,,,MISSED,2023-10-07 12:28:40.000000+00,
264,132,8,2,2023-10-07 14:26:40.000000+00,2023-10-07 14:27:03.000000+00,2023-10-07 14:31:38.000000+00,ANSWERED,2023-10-07 14:31:38.000000+00,
265,133,8,1,2025-11-20 08:52:41.000000+00,,,MISSED,2025-11-20 08:54:41.000000+00,
266,133,8,2,2025-11-20 12:52:41.000000+00,2025-11-20 12:53:02.000000+00,2025-11-20 12:55:52.000000+00,ANSWERED,2025-11-20 12:55:52.000000+00,
267,134,9,1,2024-12-23 07:30:35.000000+00,,,MISSED,2024-12-23 07:32:35.000000+00,
268,134,9,2,2024-12-23 11:30:35.000000+00,2024-12-23 11:30:44.000000+00,2024-12-23 11:34:56.000000+00,ANSWERED,2024-12-23 11:34:56.000000+00,
269,135,8,1,2024-08-06 08:56:37.000000+00,,,MISSED,2024-08-06 08:58:37.000000+00,
270,135,8,2,2024-08-06 12:56:37.000000+00,2024-08-06 12:56:52.000000+00,2024-08-06 13:01:43.000000+00,ANSWERED,2024-08-06 13:01:43.000000+00,
271,136,7,1,2024-02-05 18:09:12.000000+00,,,MISSED,2024-02-05 18:11:12.000000+00,
272,136,7,2,2024-02-06 02:09:12.000000+00,,,MISSED,2024-02-06 02:11:12.000000+00,
273,136,7,3,2024-02-06 10:09:12.000000+00,,,MISSED,2024-02-06 10:11:12.000000+00,
274,136,7,4,2024-02-06 18:09:12.000000+00,,,MISSED,2024-02-06 18:11:12.000000+00,
275,137,6,1,2023-10-01 07:04:07.000000+00,,,INITIATED,2023-10-01 07:04:07.000000+00,
276,138,7,1,2024-06-02 01:54:09.000000+00,2024-06-02 01:54:28.000000+00,2024-06-02 01:57:25.000000+00,ANSWERED,2024-06-02 01:57:25.000000+00,
277,139,6,1,2022-11-29 16:34:52.000000+00,,,MISSED,2022-11-29 16:36:52.000000+00,
278,139,6,2,2022-11-30 00:34:52.000000+00,2022-11-30 00:35:06.000000+00,2022-11-30 00:37:17.000000+00,ANSWERED,2022-11-30 00:37:17.000000+00,
279,140,6,1,2025-06-01 12:11:54.000000+00,,,MISSED,2025-06-01 12:13:54.000000+00,
280,140,6,2,2025-06-01 16:11:54.000000+00,2025-06-01 16:12:18.000000+00,2025-06-01 16:16:30.000000+00,ANSWERED,2025-06-01 16:16:30.000000+00,
281,141,7,1,2024-08-30 13:04:42.000000+00,2024-08-30 13:04:56.000000+00,2024-08-30 13:09:16.000000+00,ANSWERED,2024-08-30 13:09:16.000000+00,
282,142,10,1,2024-04-11 09:33:56.000000+00,,,MISSED,2024-04-11 09:35:56.000000+00,
283,142,10,2,2024-04-11 13:33:56.000000+00,2024-04-11 13:34:08.000000+00,2024-04-11 13:37:01.000000+00,ANSWERED,2024-04-11 13:37:01.000000+00,
284,143,10,1,2023-11-11 21:31:23.000000+00,2023-11-11 21:31:39.000000+00,2023-11-11 21:33:13.000000+00,ANSWERED,2023-11-11 21:33:13.000000+00,
285,144,8,1,2024-11-01 10:58:12.000000+00,2024-11-01 10:58:32.000000+00,2024-11-01 11:02:08.000000+00,ANSWERED,2024-11-01 11:02:08.000000+00,
286,145,10,1,2024-03-04 15:45:06.000000+00,2024-03-04 15:45:26.000000+00,2024-03-04 15:48:34.000000+00,ANSWERED,2024-03-04 15:48:34.000000+00,
287,146,7,1,2022-08-22 14:42:42.000000+00,2022-08-22 14:43:01.000000+00,2022-08-22 14:45:02.000000+00,ANSWERED,2022-08-22 14:45:02.000000+00,
288,147,10,1,2025-01-13 09:55:37.000000+00,,,MISSED,2025-01-13 09:57:37.000000+00,
289,147,10,2,2025-01-13 17:55:37.000000+00,,,MISSED,2025-01-13 17:57:37.000000+00,
290,147,10,3,2025-01-14 01:55:37.000000+00,,,MISSED,2025-01-14 01:57:37.000000+00,
291,147,10,4,2025-01-14 09:55:37.000000+00,,,MISSED,2025-01-14 09:57:37.000000+00,
292,147,10,5,2025-01-14 17:55:37.000000+00,,,MISSED,2025-01-14 17:57:37.000000+00,
293,148,10,1,2024-01-28 16:40:14.000000+00,2024-01-28 16:40:25.000000+00,2024-01-28 16:42:30.000000+00,ANSWERED,2024-01-28 16:42:30.000000+00,
294,149,10,1,2023-03-31 18:04:26.000000+00,,,MISSED,2023-03-31 18:06:26.000000+00,
295,149,10,2,2023-04-01 02:04:26.000000+00,2023-04-01 02:04:35.000000+00,2023-04-01 02:07:33.000000+00,ANSWERED,2023-04-01 02:07:33.000000+00,
296,150,10,1,2023-10-29 15:37:19.000000+00,2023-10-29 15:37:33.000000+00,2023-10-29 15:40:32.000000+00,ANSWERED,2023-10-29 15:40:32.000000+00,
297,151,8,1,2024-04-10 16:19:39.000000+00,2024-04-10 16:20:02.000000+00,2024-04-10 16:24:32.000000+00,ANSWERED,2024-04-10 16:24:32.000000+00,
298,152,8,1,2024-10-24 02:42:09.000000+00,2024-10-24 02:42:33.000000+00,2024-10-24 02:46:43.000000+00,ANSWERED,2024-10-24 02:46:43.000000+00,
299,153,7,1,2024-01-09 01:28:56.000000+00,,,MISSED,2024-01-09 01:30:56.000000+00,
300,153,7,2,2024-01-09 03:28:56.000000+00,2024-01-09 03:29:18.000000+00,2024-01-09 03:31:34.000000+00,ANSWERED,2024-01-09 03:31:34.000000+00,
301,154,7,1,2022-05-27 09:03:10.000000+00,2022-05-27 09:03:25.000000+00,2022-05-27 09:08:16.000000+00,ANSWERED,2022-05-27 09:08:16.000000+00,
302,155,7,1,2022-06-01 18:07:55.000000+00,2022-06-01 18:08:06.000000+00,2022-06-01 18:12:38.000000+00,ANSWERED,2022-06-01 18:12:38.000000+00,
303,156,9,1,2025-02-24 09:54:33.000000+00,2025-02-24 09:54:48.000000+00,2025-02-24 09:56:53.000000+00,ANSWERED,2025-02-24 09:56:53.000000+00,
304,157,7,1,2024-04-20 11:35:03.000000+00,,,MISSED,2024-04-20 11:37:03.000000+00,
305,157,7,2,2024-04-20 19:35:03.000000+00,2024-04-20 19:35:21.000000+00,2024-04-20 19:38:46.000000+00,ANSWERED,2024-04-20 19:38:46.000000+00,
306,158,8,1,2023-02-25 09:55:14.000000+00,,,MISSED,2023-02-25 09:57:14.000000+00,
307,158,8,2,2023-02-25 17:55:14.000000+00,,,MISSED,2023-02-25 17:57:14.000000+00,
308,158,8,3,2023-02-26 01:55:14.000000+00,,,MISSED,2023-02-26 01:57:14.000000+00,
309,158,8,4,2023-02-26 09:55:14.000000+00,,,MISSED,2023-02-26 09:57:14.000000+00,
310,159,8,1,2024-08-15 17:56:58.000000+00,,,INITIATED,2024-08-15 17:56:58.000000+00,
311,160,10,1,2024-05-31 09:25:21.000000+00,2024-05-31 09:25:29.000000+00,2024-05-31 09:28:39.000000+00,ANSWERED,2024-05-31 09:28:39.000000+00,
312,161,6,1,2024-07-19 08:59:43.000000+00,,,MISSED,2024-07-19 09:01:43.000000+00,
313,161,6,2,2024-07-19 16:59:43.000000+00,2024-07-19 17:00:03.000000+00,2024-07-19 17:03:38.000000+00,ANSWERED,2024-07-19 17:03:38.000000+00,
314,162,9,1,2022-04-20 14:48:46.000000+00,2022-04-20 14:49:01.000000+00,2022-04-20 14:52:10.000000+00,ANSWERED,2022-04-20 14:52:10.000000+00,
315,163,8,1,2023-01-22 18:13:06.000000+00,2023-01-22 18:13:16.000000+00,2023-01-22 18:17:31.000000+00,ANSWERED,2023-01-22 18:17:31.000000+00,
316,164,8,1,2022-02-08 18:41:19.000000+00,,,MISSED,2022-02-08 18:43:19.000000+00,
317,164,8,2,2022-02-09 02:41:19.000000+00,2022-02-09 02:41:37.000000+00,2022-02-09 02:44:47.000000+00,ANSWERED,2022-02-09 02:44:47.000000+00,
318,165,8,1,2023-08-06 12:55:57.000000+00,,,MISSED,2023-08-06 12:57:57.000000+00,
319,165,8,2,2023-08-06 14:55:57.000000+00,,,MISSED,2023-08-06 14:57:57.000000+00,
320,165,8,3,2023-08-06 16:55:57.000000+00,2023-08-06 16:56:22.000000+00,2023-08-06 16:58:58.000000+00,ANSWERED,2023-08-06 16:58:58.000000+00,
321,166,8,1,2025-06-28 03:02:02.000000+00,2025-06-28 03:02:22.000000+00,2025-06-28 03:05:45.000000+00,ANSWERED,2025-06-28 03:05:45.000000+00,
322,167,9,1,2024-06-06 12:54:20.000000+00,2024-06-06 12:54:30.000000+00,2024-06-06 12:58:40.000000+00,ANSWERED,2024-06-06 12:58:40.000000+00,
323,168,9,1,2025-04-30 15:01:24.000000+00,,,MISSED,2025-04-30 15:03:24.000000+00,
324,168,9,2,2025-04-30 19:01:24.000000+00,,,MISSED,2025-04-30 19:03:24.000000+00,
325,168,9,3,2025-04-30 23:01:24.000000+00,,,MISSED,2025-04-30 23:03:24.000000+00,
326,168,9,4,2025-05-01 03:01:24.000000+00,,,MISSED,2025-05-01 03:03:24.000000+00,
327,169,8,1,2023-09-08 17:43:22.000000+00,,,MISSED,2023-09-08 17:45:22.000000+00,
328,169,8,2,2023-09-08 21:43:22.000000+00,,,MISSED,2023-09-08 21:45:22.000000+00,
329,169,8,3,2023-09-09 01:43:22.000000+00,,,MISSED,2023-09-09 01:45:22.000000+00,
330,170,10,1,2022-08-25 15:32:56.000000+00,2022-08-25 15:33:19.000000+00,2022-08-25 15:37:31.000000+00,ANSWERED,2022-08-25 15:37:31.000000+00,
331,171,6,1,2023-08-30 09:16:17.000000+00,,,MISSED,2023-08-30 09:18:17.000000+00,
332,171,6,2,2023-08-30 11:16:17.000000+00,2023-08-30 11:16:30.000000+00,2023-08-30 11:21:09.000000+00,ANSWERED,2023-08-30 11:21:09.000000+00,
333,172,9,1,2024-03-14 08:05:48.000000+00,2024-03-14 08:06:05.000000+00,2024-03-14 08:10:57.000000+00,ANSWERED,2024-03-14 08:10:57.000000+00,
334,173,7,1,2025-01-20 12:59:10.000000+00,,,MISSED,2025-01-20 13:01:10.000000+00,
335,173,7,2,2025-01-20 16:59:10.000000+00,,,MISSED,2025-01-20 17:01:10.000000+00,
336,173,7,3,2025-01-20 20:59:10.000000+00,,,MISSED,2025-01-20 21:01:10.000000+00,
337,173,7,4,2025-01-21 00:59:10.000000+00,2025-01-21 00:59:18.000000+00,2025-01-21 01:04:06.000000+00,ANSWERED,2025-01-21 01:04:06.000000+00,
338,174,10,1,2025-01-22 21:59:10.000000+00,,,MISSED,2025-01-22 22:01:10.000000+00,
339,174,10,2,2025-01-23 01:59:10.000000+00,2025-01-23 01:59:18.000000+00,2025-01-23 02:04:18.000000+00,ANSWERED,2025-01-23 02:04:18.000000+00,
340,175,7,1,2025-02-16 10:22:12.000000+00,2025-02-16 10:22:23.000000+00,2025-02-16 10:26:04.000000+00,ANSWERED,2025-02-16 10:26:04.000000+00,
341,176,8,1,2024-05-10 18:15:23.000000+00,2024-05-10 18:15:34.000000+00,2024-05-10 18:19:35.000000+00,ANSWERED,2024-05-10 18:19:35.000000+00,
342,177,10,1,2023-05-19 18:49:18.000000+00,,,MISSED,2023-05-19 18:51:18.000000+00,
343,177,10,2,2023-05-19 22:49:18.000000+00,,,MISSED,2023-05-19 22:51:18.000000+00,
344,177,10,3,2023-05-20 02:49:18.000000+00,,,MISSED,2023-05-20 02:51:18.000000+00,
345,177,10,4,2023-05-20 06:49:18.000000+00,,,MISSED,2023-05-20 06:51:18.000000+00,
346,178,10,1,2023-04-20 12:46:29.000000+00,,,MISSED,2023-04-20 12:48:29.000000+00,
347,178,10,2,2023-04-20 14:46:29.000000+00,2023-04-20 14:46:51.000000+00,2023-04-20 14:48:54.000000+00,ANSWERED,2023-04-20 14:48:54.000000+00,
348,179,9,1,2023-11-27 16:44:48.000000+00,,,MISSED,2023-11-27 16:46:48.000000+00,
349,179,9,2,2023-11-28 00:44:48.000000+00,,,MISSED,2023-11-28 00:46:48.000000+00,
350,179,9,3,2023-11-28 08:44:48.000000+00,,,MISSED,2023-11-28 08:46:48.000000+00,
351,180,6,1,2025-10-31 22:09:01.000000+00,2025-10-31 22:09:11.000000+00,2025-10-31 22:14:02.000000+00,ANSWERED,2025-10-31 22:14:02.000000+00,
352,181,9,1,2025-07-17 14:48:10.000000+00,2025-07-17 14:48:25.000000+00,2025-07-17 14:51:02.000000+00,ANSWERED,2025-07-17 14:51:02.000000+00,
353,182,7,1,2025-05-02 11:57:02.000000+00,,,MISSED,2025-05-02 11:59:02.000000+00,
354,182,7,2,2025-05-02 15:57:02.000000+00,,,MISSED,2025-05-02 15:59:02.000000+00,
355,183,9,1,2024-04-27 10:22:39.000000+00,,,MISSED,2024-04-27 10:24:39.000000+00,
356,183,9,2,2024-04-27 18:22:39.000000+00,2024-04-27 18:22:53.000000+00,2024-04-27 18:25:58.000000+00,ANSWERED,2024-04-27 18:25:58.000000+00,
357,184,10,1,2022-04-18 09:11:49.000000+00,2022-04-18 09:12:10.000000+00,2022-04-18 09:15:54.000000+00,ANSWERED,2022-04-18 09:15:54.000000+00,
358,185,8,1,2024-07-25 15:50:50.000000+00,,,MISSED,2024-07-25 15:52:50.000000+00,
359,185,8,2,2024-07-25 23:50:50.000000+00,,,MISSED,2024-07-25 23:52:50.000000+00,
360,185,8,3,2024-07-26 07:50:50.000000+00,,,MISSED,2024-07-26 07:52:50.000000+00,
361,186,6,1,2024-07-28 03:50:50.000000+00,,,MISSED,2024-07-28 03:52:50.000000+00,
362,186,6,2,2024-07-28 11:50:50.000000+00,,,MISSED,2024-07-28 11:52:50.000000+00,
363,186,6,3,2024-07-28 19:50:50.000000+00,,,MISSED,2024-07-28 19:52:50.000000+00,
364,187,10,1,2024-04-13 16:37:42.000000+00,,,MISSED,2024-04-13 16:39:42.000000+00,
365,187,10,2,2024-04-14 00:37:42.000000+00,,,MISSED,2024-04-14 00:39:42.000000+00,
366,187,10,3,2024-04-14 08:37:42.000000+00,,,MISSED,2024-04-14 08:39:42.000000+00,
367,187,10,4,2024-04-14 16:37:42.000000+00,,,MISSED,2024-04-14 16:39:42.000000+00,
368,187,10,5,2024-04-15 00:37:42.000000+00,,,MISSED,2024-04-15 00:39:42.000000+00,
369,188,10,1,2024-03-10 05:45:09.000000+00,,,MISSED,2024-03-10 05:47:09.000000+00,
370,188,10,2,2024-03-10 13:45:09.000000+00,,,MISSED,2024-03-10 13:47:09.000000+00,
371,188,10,3,2024-03-10 21:45:09.000000+00,2024-03-10 21:45:26.000000+00,2024-03-10 21:48:31.000000+00,ANSWERED,2024-03-10 21:48:31.000000+00,
372,189,10,1,2024-12-28 15:11:17.000000+00,2024-12-28 15:11:30.000000+00,2024-12-28 15:16:17.000000+00,ANSWERED,2024-12-28 15:16:17.000000+00,
373,190,7,1,2025-03-07 12:19:19.000000+00,,,MISSED,2025-03-07 12:21:19.000000+00,
374,190,7,2,2025-03-07 14:19:19.000000+00,2025-03-07 14:19:30.000000+00,2025-03-07 14:21:45.000000+00,ANSWERED,2025-03-07 14:21:45.000000+00,
375,191,10,1,2023-11-30 11:20:36.000000+00,,,MISSED,2023-11-30 11:22:36.000000+00,
376,191,10,2,2023-11-30 15:20:36.000000+00,,,MISSED,2023-11-30 15:22:36.000000+00,
377,191,10,3,2023-11-30 19:20:36.000000+00,,,MISSED,2023-11-30 19:22:36.000000+00,
378,192,7,1,2022-11-23 08:48:56.000000+00,,,INITIATED,2022-11-23 08:48:56.000000+00,
379,193,7,1,2022-07-08 09:05:11.000000+00,2022-07-08 09:05:30.000000+00,2022-07-08 09:08:06.000000+00,ANSWERED,2022-07-08 09:08:06.000000+00,
380,194,10,1,2023-08-13 08:37:53.000000+00,,,INITIATED,2023-08-13 08:37:53.000000+00,
381,195,10,1,2022-05-10 21:20:32.000000+00,,,INITIATED,2022-05-10 21:20:32.000000+00,
382,196,10,1,2023-03-26 12:19:03.000000+00,,,INITIATED,2023-03-26 12:19:03.000000+00,
383,197,10,1,2025-05-01 09:52:11.000000+00,2025-05-01 09:52:30.000000+00,2025-05-01 09:56:59.000000+00,ANSWERED,2025-05-01 09:56:59.000000+00,
384,198,9,1,2024-11-16 13:40:27.000000+00,2024-11-16 13:40:48.000000+00,2024-11-16 13:43:26.000000+00,ANSWERED,2024-11-16 13:43:26.000000+00,
385,199,9,1,2023-07-29 20:51:21.000000+00,2023-07-29 20:51:43.000000+00,2023-07-29 20:53:41.000000+00,ANSWERED,2023-07-29 20:53:41.000000+00,
386,200,9,1,2025-11-03 14:32:57.000000+00,2025-11-03 14:33:07.000000+00,2025-11-03 14:36:43.000000+00,ANSWERED,2025-11-03 14:36:43.000000+00,
387,201,8,1,2025-09-09 09:50:53.000000+00,2025-09-09 09:51:02.000000+00,2025-09-09 09:54:44.000000+00,ANSWERED,2025-09-09 09:54:44.000000+00,
388,202,10,1,2022-06-06 17:22:49.000000+00,,,MISSED,2022-06-06 17:24:49.000000+00,
389,202,10,2,2022-06-06 21:22:49.000000+00,,,MISSED,2022-06-06 21:24:49.000000+00,
390,202,10,3,2022-06-07 01:22:49.000000+00,,,MISSED,2022-06-07 01:24:49.000000+00,
391,203,6,1,2023-10-14 12:40:09.000000+00,2023-10-14 12:40:27.000000+00,2023-10-14 12:44:38.000000+00,ANSWERED,2023-10-14 12:44:38.000000+00,
392,204,8,1,2025-05-04 11:39:27.000000+00,,,INITIATED,2025-05-04 11:39:27.000000+00,
393,205,9,1,2024-08-12 08:28:51.000000+00,2024-08-12 08:29:05.000000+00,2024-08-12 08:31:33.000000+00,ANSWERED,2024-08-12 08:31:33.000000+00,
394,206,7,1,2024-05-18 11:38:30.000000+00,,,MISSED,2024-05-18 11:40:30.000000+00,
395,206,7,2,2024-05-18 13:38:30.000000+00,2024-05-18 13:38:41.000000+00,2024-05-18 13:40:56.000000+00,ANSWERED,2024-05-18 13:40:56.000000+00,
396,207,10,1,2025-12-22 09:55:29.000000+00,2025-12-22 09:55:45.000000+00,2025-12-22 09:58:06.000000+00,ANSWERED,2025-12-22 09:58:06.000000+00,
397,208,9,1,2022-05-21 10:36:18.000000+00,2022-05-21 10:36:37.000000+00,2022-05-21 10:38:39.000000+00,ANSWERED,2022-05-21 10:38:39.000000+00,
398,209,10,1,2023-03-12 17:30:08.000000+00,2023-03-12 17:30:23.000000+00,2023-03-12 17:34:32.000000+00,ANSWERED,2023-03-12 17:34:32.000000+00,
399,210,7,1,2022-04-26 12:51:46.000000+00,2022-04-26 12:51:55.000000+00,2022-04-26 12:55:43.000000+00,ANSWERED,2022-04-26 12:55:43.000000+00,
400,211,6,1,2025-07-18 16:56:25.000000+00,,,MISSED,2025-07-18 16:58:25.000000+00,
401,211,6,2,2025-07-18 20:56:25.000000+00,2025-07-18 20:56:38.000000+00,2025-07-18 21:00:58.000000+00,ANSWERED,2025-07-18 21:00:58.000000+00,
402,212,6,1,2023-03-04 08:53:22.000000+00,,,MISSED,2023-03-04 08:55:22.000000+00,
403,212,6,2,2023-03-04 10:53:22.000000+00,2023-03-04 10:53:42.000000+00,2023-03-04 10:55:46.000000+00,ANSWERED,2023-03-04 10:55:46.000000+00,
404,213,7,1,2022-09-11 03:29:09.000000+00,,,MISSED,2022-09-11 03:31:09.000000+00,
405,213,7,2,2022-09-11 11:29:09.000000+00,,,MISSED,2022-09-11 11:31:09.000000+00,
406,213,7,3,2022-09-11 19:29:09.000000+00,2022-09-11 19:29:18.000000+00,2022-09-11 19:31:42.000000+00,ANSWERED,2022-09-11 19:31:42.000000+00,
407,214,10,1,2024-10-09 18:31:40.000000+00,,,MISSED,2024-10-09 18:33:40.000000+00,
408,214,10,2,2024-10-10 02:31:40.000000+00,,,MISSED,2024-10-10 02:33:40.000000+00,
409,214,10,3,2024-10-10 10:31:40.000000+00,,,MISSED,2024-10-10 10:33:40.000000+00,
410,215,10,1,2023-10-14 17:04:59.000000+00,2023-10-14 17:05:09.000000+00,2023-10-14 17:09:52.000000+00,ANSWERED,2023-10-14 17:09:52.000000+00,
411,216,6,1,2024-12-20 07:58:00.000000+00,2024-12-20 07:58:10.000000+00,2024-12-20 08:01:59.000000+00,ANSWERED,2024-12-20 08:01:59.000000+00,
412,217,9,1,2024-10-17 10:32:05.000000+00,,,MISSED,2024-10-17 10:34:05.000000+00,
413,217,9,2,2024-10-17 14:32:05.000000+00,,,MISSED,2024-10-17 14:34:05.000000+00,
414,217,9,3,2024-10-17 18:32:05.000000+00,,,MISSED,2024-10-17 18:34:05.000000+00,
415,217,9,4,2024-10-17 22:32:05.000000+00,,,MISSED,2024-10-17 22:34:05.000000+00,
416,218,10,1,2022-03-10 09:56:27.000000+00,,,MISSED,2022-03-10 09:58:27.000000+00,
417,218,10,2,2022-03-10 13:56:27.000000+00,2022-03-10 13:56:40.000000+00,2022-03-10 13:58:34.000000+00,ANSWERED,2022-03-10 13:58:34.000000+00,
418,219,7,1,2024-06-10 16:26:50.000000+00,,,MISSED,2024-06-10 16:28:50.000000+00,
419,219,7,2,2024-06-10 20:26:50.000000+00,2024-06-10 20:27:02.000000+00,2024-06-10 20:29:56.000000+00,ANSWERED,2024-06-10 20:29:56.000000+00,
420,220,10,1,2023-12-29 16:41:13.000000+00,,,MISSED,2023-12-29 16:43:13.000000+00,
421,220,10,2,2023-12-29 20:41:13.000000+00,2023-12-29 20:41:22.000000+00,2023-12-29 20:42:52.000000+00,ANSWERED,2023-12-29 20:42:52.000000+00,
