id,issue_id,uploaded_by_user_id,image_url,image_type,ai_flag,ai_details,created_at,updated_at
279,192,2,https://ik.imagekit.io/facility/issues/192/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-02 09:58:51.000000+00,2024-10-02 09:58:51.000000+00
280,192,10,https://ik.imagekit.io/facility/issues/192/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-13 09:58:51.000000+00,2024-10-13 09:58:51.000000+00
281,193,2,https://ik.imagekit.io/facility/issues/193/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-05 18:05:32.000000+00,2024-10-05 18:05:32.000000+00
282,193,9,https://ik.imagekit.io/facility/issues/193/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-16 18:05:32.000000+00,2024-10-16 18:05:32.000000+00
283,194,2,https://ik.imagekit.io/facility/issues/194/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-19 12:49:21.000000+00,2024-10-19 12:49:21.000000+00
284,194,9,https://ik.imagekit.io/facility/issues/194/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-24 12:49:21.000000+00,2024-10-24 12:49:21.000000+00
285,195,2,https://ik.imagekit.io/facility/issues/195/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-01 13:09:21.000000+00,2024-11-01 13:09:21.000000+00
286,195,6,https://ik.imagekit.io/facility/issues/195/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-11-09 13:09:21.000000+00,2024-11-09 13:09:21.000000+00
287,196,2,https://ik.imagekit.io/facility/issues/196/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-12 11:24:41.000000+00,2024-11-12 11:24:41.000000+00
288,196,9,https://ik.imagekit.io/facility/issues/196/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-11-26 11:24:41.000000+00,2024-11-26 11:24:41.000000+00
289,197,2,https://ik.imagekit.io/facility/issues/197/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-17 17:21:49.000000+00,2024-11-17 17:21:49.000000+00
290,198,2,https://ik.imagekit.io/facility/issues/198/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-21 15:56:33.000000+00,2024-11-21 15:56:33.000000+00
291,198,9,https://ik.imagekit.io/facility/issues/198/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-04 15:56:33.000000+00,2024-12-04 15:56:33.000000+00
292,199,2,https://ik.imagekit.io/facility/issues/199/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-23 13:57:10.000000+00,2024-11-23 13:57:10.000000+00
293,199,6,https://ik.imagekit.io/facility/issues/199/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-07 13:57:10.000000+00,2024-12-07 13:57:10.000000+00
294,200,2,https://ik.imagekit.io/facility/issues/200/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-24 11:15:19.000000+00,2024-11-24 11:15:19.000000+00
295,200,9,https://ik.imagekit.io/facility/issues/200/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-01 11:15:19.000000+00,2024-12-01 11:15:19.000000+00
296,201,2,https://ik.imagekit.io/facility/issues/201/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-03 12:33:26.000000+00,2024-12-03 12:33:26.000000+00
297,201,10,https://ik.imagekit.io/facility/issues/201/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-07 12:33:26.000000+00,2024-12-07 12:33:26.000000+00
298,202,2,https://ik.imagekit.io/facility/issues/202/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-07 10:05:48.000000+00,2024-12-07 10:05:48.000000+00
299,203,2,https://ik.imagekit.io/facility/issues/203/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-09 17:26:03.000000+00,2024-12-09 17:26:03.000000+00
300,204,2,https://ik.imagekit.io/facility/issues/204/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-18 14:50:09.000000+00,2025-01-18 14:50:09.000000+00
301,204,10,https://ik.imagekit.io/facility/issues/204/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-01-29 14:50:09.000000+00,2025-01-29 14:50:09.000000+00
302,205,2,https://ik.imagekit.io/facility/issues/205/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-20 08:13:53.000000+00,2025-02-20 08:13:53.000000+00
303,206,2,https://ik.imagekit.io/facility/issues/206/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-17 13:04:07.000000+00,2025-03-17 13:04:07.000000+00
304,206,9,https://ik.imagekit.io/facility/issues/206/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-03-30 13:04:07.000000+00,2025-03-30 13:04:07.000000+00
305,208,2,https://ik.imagekit.io/facility/issues/208/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-23 12:47:01.000000+00,2025-03-23 12:47:01.000000+00
306,208,8,https://ik.imagekit.io/facility/issues/208/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-06 12:47:01.000000+00,2025-04-06 12:47:01.000000+00
307,209,2,https://ik.imagekit.io/facility/issues/209/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-26 15:11:53.000000+00,2025-03-26 15:11:53.000000+00
308,209,9,https://ik.imagekit.io/facility/issues/209/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-06 15:11:53.000000+00,2025-04-06 15:11:53.000000+00
309,210,2,https://ik.imagekit.io/facility/issues/210/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-08 15:56:02.000000+00,2025-04-08 15:56:02.000000+00
310,210,8,https://ik.imagekit.io/facility/issues/210/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-20 15:56:02.000000+00,2025-04-20 15:56:02.000000+00
311,211,2,https://ik.imagekit.io/facility/issues/211/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-14 09:41:21.000000+00,2025-04-14 09:41:21.000000+00
312,211,10,https://ik.imagekit.io/facility/issues/211/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-24 09:41:21.000000+00,2025-04-24 09:41:21.000000+00
313,212,7,https://ik.imagekit.io/facility/issues/212/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-05-03 12:59:51.000000+00,2025-05-03 12:59:51.000000+00
314,213,2,https://ik.imagekit.io/facility/issues/213/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-06 14:19:28.000000+00,2025-05-06 14:19:28.000000+00
315,214,2,https://ik.imagekit.io/facility/issues/214/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-09 18:17:40.000000+00,2025-05-09 18:17:40.000000+00
316,214,9,https://ik.imagekit.io/facility/issues/214/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-05-19 18:17:40.000000+00,2025-05-19 18:17:40.000000+00
317,215,2,https://ik.imagekit.io/facility/issues/215/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-17 13:50:28.000000+00,2025-06-17 13:50:28.000000+00
318,216,2,https://ik.imagekit.io/facility/issues/216/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-18 12:23:23.000000+00,2025-06-18 12:23:23.000000+00
319,216,6,https://ik.imagekit.io/facility/issues/216/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-28 12:23:23.000000+00,2025-06-28 12:23:23.000000+00
320,217,2,https://ik.imagekit.io/facility/issues/217/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-28 13:58:35.000000+00,2025-06-28 13:58:35.000000+00
321,218,2,https://ik.imagekit.io/facility/issues/218/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-30 09:11:57.000000+00,2025-06-30 09:11:57.000000+00
322,218,9,https://ik.imagekit.io/facility/issues/218/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-07-09 09:11:57.000000+00,2025-07-09 09:11:57.000000+00
323,219,2,https://ik.imagekit.io/facility/issues/219/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-12 14:59:44.000000+00,2025-08-12 14:59:44.000000+00
324,219,6,https://ik.imagekit.io/facility/issues/219/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-08-17 14:59:44.000000+00,2025-08-17 14:59:44.000000+00
325,220,2,https://ik.imagekit.io/facility/issues/220/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-15 12:51:35.000000+00,2025-08-15 12:51:35.000000+00
326,221,2,https://ik.imagekit.io/facility/issues/221/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-10 18:41:04.000000+00,2025-09-10 18:41:04.000000+00
327,222,2,https://ik.imagekit.io/facility/issues/222/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-24 17:03:53.000000+00,2025-09-24 17:03:53.000000+00
328,222,8,https://ik.imagekit.io/facility/issues/222/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-09-30 17:03:53.000000+00,2025-09-30 17:03:53.000000+00
329,223,2,https://ik.imagekit.io/facility/issues/223/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-07 11:05:16.000000+00,2025-10-07 11:05:16.000000+00
330,224,2,https://ik.imagekit.io/facility/issues/224/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-16 10:39:46.000000+00,2025-10-16 10:39:46.000000+00
331,225,2,https://ik.imagekit.io/facility/issues/225/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-24 10:36:26.000000+00,2025-10-24 10:36:26.000000+00
332,225,7,https://ik.imagekit.io/facility/issues/225/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-11-07 10:36:26.000000+00,2025-11-07 10:36:26.000000+00
333,226,2,https://ik.imagekit.io/facility/issues/226/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-11-01 12:29:04.000000+00,2025-11-01 12:29:04.000000+00
334,228,2,https://ik.imagekit.io/facility/issues/228/before-1.jpg,BEFORE,NOT_CHECKED,{},2026-01-12 09:18:24.000000+00,2026-01-12 09:18:24.000000+00
335,229,2,https://ik.imagekit.io/facility/issues/229/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-01-20 11:57:46.000000+00,2024-01-20 11:57:46.000000+00
336,229,9,https://ik.imagekit.io/facility/issues/229/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-01-28 11:57:46.000000+00,2024-01-28 11:57:46.000000+00
337,231,2,https://ik.imagekit.io/facility/issues/231/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-12 10:32:49.000000+00,2024-02-12 10:32:49.000000+00
338,231,7,https://ik.imagekit.io/facility/issues/231/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-24 10:32:49.000000+00,2024-02-24 10:32:49.000000+00
339,232,2,https://ik.imagekit.io/facility/issues/232/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-13 10:58:34.000000+00,2024-02-13 10:58:34.000000+00
340,232,10,https://ik.imagekit.io/facility/issues/232/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-27 10:58:34.000000+00,2024-02-27 10:58:34.000000+00
341,233,2,https://ik.imagekit.io/facility/issues/233/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-17 17:19:49.000000+00,2024-02-17 17:19:49.000000+00
342,233,10,https://ik.imagekit.io/facility/issues/233/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-26 17:19:49.000000+00,2024-02-26 17:19:49.000000+00
343,234,2,https://ik.imagekit.io/facility/issues/234/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-19 18:52:22.000000+00,2024-02-19 18:52:22.000000+00
344,235,2,https://ik.imagekit.io/facility/issues/235/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-21 10:52:34.000000+00,2024-02-21 10:52:34.000000+00
345,236,2,https://ik.imagekit.io/facility/issues/236/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-20 11:06:26.000000+00,2024-03-20 11:06:26.000000+00
346,236,10,https://ik.imagekit.io/facility/issues/236/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-26 11:06:26.000000+00,2024-03-26 11:06:26.000000+00
347,237,9,https://ik.imagekit.io/facility/issues/237/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-29 12:41:12.000000+00,2024-03-29 12:41:12.000000+00
348,238,2,https://ik.imagekit.io/facility/issues/238/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-02 16:11:59.000000+00,2024-04-02 16:11:59.000000+00
349,240,2,https://ik.imagekit.io/facility/issues/240/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-17 14:45:11.000000+00,2024-04-17 14:45:11.000000+00
350,240,8,https://ik.imagekit.io/facility/issues/240/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-04-30 14:45:11.000000+00,2024-04-30 14:45:11.000000+00
351,241,2,https://ik.imagekit.io/facility/issues/241/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-21 09:42:06.000000+00,2024-04-21 09:42:06.000000+00
352,242,2,https://ik.imagekit.io/facility/issues/242/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-26 11:37:46.000000+00,2024-04-26 11:37:46.000000+00
353,242,10,https://ik.imagekit.io/facility/issues/242/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-05-03 11:37:46.000000+00,2024-05-03 11:37:46.000000+00
354,243,2,https://ik.imagekit.io/facility/issues/243/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-29 17:56:45.000000+00,2024-04-29 17:56:45.000000+00
355,243,9,https://ik.imagekit.io/facility/issues/243/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-07 17:56:45.000000+00,2024-05-07 17:56:45.000000+00
356,244,2,https://ik.imagekit.io/facility/issues/244/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-02 18:23:26.000000+00,2024-05-02 18:23:26.000000+00
357,244,6,https://ik.imagekit.io/facility/issues/244/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-16 18:23:26.000000+00,2024-05-16 18:23:26.000000+00
358,245,2,https://ik.imagekit.io/facility/issues/245/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-08 09:35:57.000000+00,2024-07-08 09:35:57.000000+00
359,247,2,https://ik.imagekit.io/facility/issues/247/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-07 08:16:52.000000+00,2024-08-07 08:16:52.000000+00
360,248,2,https://ik.imagekit.io/facility/issues/248/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-10 16:59:30.000000+00,2024-08-10 16:59:30.000000+00
361,248,9,https://ik.imagekit.io/facility/issues/248/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-16 16:59:30.000000+00,2024-08-16 16:59:30.000000+00
362,249,2,https://ik.imagekit.io/facility/issues/249/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-12 16:58:24.000000+00,2024-08-12 16:58:24.000000+00
363,249,10,https://ik.imagekit.io/facility/issues/249/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-21 16:58:24.000000+00,2024-08-21 16:58:24.000000+00
364,250,2,https://ik.imagekit.io/facility/issues/250/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-03 11:00:48.000000+00,2024-09-03 11:00:48.000000+00
365,250,6,https://ik.imagekit.io/facility/issues/250/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-09-15 11:00:48.000000+00,2024-09-15 11:00:48.000000+00
366,252,8,https://ik.imagekit.io/facility/issues/252/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-12 13:45:55.000000+00,2024-10-12 13:45:55.000000+00
367,253,2,https://ik.imagekit.io/facility/issues/253/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-07 18:14:52.000000+00,2024-10-07 18:14:52.000000+00
368,254,2,https://ik.imagekit.io/facility/issues/254/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-08 16:58:11.000000+00,2024-10-08 16:58:11.000000+00
369,254,6,https://ik.imagekit.io/facility/issues/254/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-17 16:58:11.000000+00,2024-10-17 16:58:11.000000+00
370,255,2,https://ik.imagekit.io/facility/issues/255/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-13 10:34:30.000000+00,2024-10-13 10:34:30.000000+00
371,255,10,https://ik.imagekit.io/facility/issues/255/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-19 10:34:30.000000+00,2024-10-19 10:34:30.000000+00
372,256,2,https://ik.imagekit.io/facility/issues/256/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-23 10:15:16.000000+00,2024-10-23 10:15:16.000000+00
373,256,7,https://ik.imagekit.io/facility/issues/256/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-11-01 10:15:16.000000+00,2024-11-01 10:15:16.000000+00
374,257,2,https://ik.imagekit.io/facility/issues/257/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-27 13:02:55.000000+00,2024-10-27 13:02:55.000000+00
375,257,8,https://ik.imagekit.io/facility/issues/257/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-11-05 13:02:55.000000+00,2024-11-05 13:02:55.000000+00
376,258,10,https://ik.imagekit.io/facility/issues/258/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-11-04 10:48:30.000000+00,2024-11-04 10:48:30.000000+00
377,259,2,https://ik.imagekit.io/facility/issues/259/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-03 11:32:56.000000+00,2024-11-03 11:32:56.000000+00
378,259,6,https://ik.imagekit.io/facility/issues/259/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-11-14 11:32:56.000000+00,2024-11-14 11:32:56.000000+00
379,260,2,https://ik.imagekit.io/facility/issues/260/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-04 11:09:01.000000+00,2024-11-04 11:09:01.000000+00
380,260,8,https://ik.imagekit.io/facility/issues/260/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-11-11 11:09:01.000000+00,2024-11-11 11:09:01.000000+00
381,261,2,https://ik.imagekit.io/facility/issues/261/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-14 14:43:21.000000+00,2024-11-14 14:43:21.000000+00
382,261,8,https://ik.imagekit.io/facility/issues/261/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-11-23 14:43:21.000000+00,2024-11-23 14:43:21.000000+00
383,262,2,https://ik.imagekit.io/facility/issues/262/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-08 13:41:03.000000+00,2024-12-08 13:41:03.000000+00
384,262,7,https://ik.imagekit.io/facility/issues/262/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-22 13:41:03.000000+00,2024-12-22 13:41:03.000000+00
385,263,2,https://ik.imagekit.io/facility/issues/263/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-13 14:00:13.000000+00,2024-12-13 14:00:13.000000+00
386,263,10,https://ik.imagekit.io/facility/issues/263/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-12-27 14:00:13.000000+00,2024-12-27 14:00:13.000000+00
387,264,2,https://ik.imagekit.io/facility/issues/264/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-20 08:46:17.000000+00,2024-12-20 08:46:17.000000+00
388,264,7,https://ik.imagekit.io/facility/issues/264/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-01-03 08:46:17.000000+00,2025-01-03 08:46:17.000000+00
389,265,2,https://ik.imagekit.io/facility/issues/265/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-26 11:39:33.000000+00,2024-12-26 11:39:33.000000+00
390,265,8,https://ik.imagekit.io/facility/issues/265/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-31 11:39:33.000000+00,2024-12-31 11:39:33.000000+00
391,267,2,https://ik.imagekit.io/facility/issues/267/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-12 16:41:50.000000+00,2025-01-12 16:41:50.000000+00
392,268,2,https://ik.imagekit.io/facility/issues/268/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-19 09:04:43.000000+00,2025-01-19 09:04:43.000000+00
393,268,10,https://ik.imagekit.io/facility/issues/268/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-01-28 09:04:43.000000+00,2025-01-28 09:04:43.000000+00
394,269,2,https://ik.imagekit.io/facility/issues/269/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-21 12:04:19.000000+00,2025-01-21 12:04:19.000000+00
395,270,2,https://ik.imagekit.io/facility/issues/270/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-28 09:47:22.000000+00,2025-01-28 09:47:22.000000+00
396,270,6,https://ik.imagekit.io/facility/issues/270/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-02 09:47:22.000000+00,2025-02-02 09:47:22.000000+00
397,271,2,https://ik.imagekit.io/facility/issues/271/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-19 13:50:28.000000+00,2025-02-19 13:50:28.000000+00
398,272,2,https://ik.imagekit.io/facility/issues/272/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-25 13:51:15.000000+00,2025-02-25 13:51:15.000000+00
399,272,9,https://ik.imagekit.io/facility/issues/272/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-03-07 13:51:15.000000+00,2025-03-07 13:51:15.000000+00
400,273,2,https://ik.imagekit.io/facility/issues/273/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-28 11:23:48.000000+00,2025-02-28 11:23:48.000000+00
401,274,2,https://ik.imagekit.io/facility/issues/274/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-28 11:05:38.000000+00,2025-02-28 11:05:38.000000+00
402,276,2,https://ik.imagekit.io/facility/issues/276/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-23 12:30:50.000000+00,2025-03-23 12:30:50.000000+00
403,276,9,https://ik.imagekit.io/facility/issues/276/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-06 12:30:50.000000+00,2025-04-06 12:30:50.000000+00
404,277,2,https://ik.imagekit.io/facility/issues/277/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-26 17:21:53.000000+00,2025-03-26 17:21:53.000000+00
405,278,2,https://ik.imagekit.io/facility/issues/278/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-29 12:20:18.000000+00,2025-03-29 12:20:18.000000+00
406,279,2,https://ik.imagekit.io/facility/issues/279/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-05 10:49:35.000000+00,2025-04-05 10:49:35.000000+00
407,279,6,https://ik.imagekit.io/facility/issues/279/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-12 10:49:35.000000+00,2025-04-12 10:49:35.000000+00
408,280,2,https://ik.imagekit.io/facility/issues/280/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-09 11:16:42.000000+00,2025-04-09 11:16:42.000000+00
409,280,7,https://ik.imagekit.io/facility/issues/280/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-14 11:16:42.000000+00,2025-04-14 11:16:42.000000+00
410,281,2,https://ik.imagekit.io/facility/issues/281/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-13 16:26:34.000000+00,2025-04-13 16:26:34.000000+00
411,281,8,https://ik.imagekit.io/facility/issues/281/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-20 16:26:34.000000+00,2025-04-20 16:26:34.000000+00
412,282,2,https://ik.imagekit.io/facility/issues/282/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-19 14:48:21.000000+00,2025-05-19 14:48:21.000000+00
413,284,2,https://ik.imagekit.io/facility/issues/284/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-23 15:46:09.000000+00,2025-08-23 15:46:09.000000+00
414,285,2,https://ik.imagekit.io/facility/issues/285/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-08 11:19:02.000000+00,2025-09-08 11:19:02.000000+00
415,285,9,https://ik.imagekit.io/facility/issues/285/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-09-17 11:19:02.000000+00,2025-09-17 11:19:02.000000+00
416,286,2,https://ik.imagekit.io/facility/issues/286/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-21 11:27:29.000000+00,2025-09-21 11:27:29.000000+00
