id,issue_id,changed_by_user_id,old_status,new_status,action_type,details,created_at,updated_at
461,134,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2024-12-14 14:53:40.000000+00,2024-12-14 14:53:40.000000+00
462,134,7.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2024-12-14 22:53:40.000000+00,2024-12-14 22:53:40.000000+00
463,134,7.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2024-12-29 22:53:40.000000+00,2024-12-29 22:53:40.000000+00
464,134,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2024-12-30 22:53:40.000000+00,2024-12-30 22:53:40.000000+00
465,135,1.0,,OPEN,ASSIGN,Issue created via chat,2025-01-17 12:32:41.000000+00,2025-01-17 12:32:41.000000+00
466,135,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-01-17 13:32:41.000000+00,2025-01-17 13:32:41.000000+00
467,135,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-01-17 20:32:41.000000+00,2025-01-17 20:32:41.000000+00
468,135,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-01-22 20:32:41.000000+00,2025-01-22 20:32:41.000000+00
469,135,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-01-24 20:32:41.000000+00,2025-01-24 20:32:41.000000+00
470,136,1.0,,OPEN,ASSIGN,Issue created via chat,2025-02-09 14:41:17.000000+00,2025-02-09 14:41:17.000000+00
471,136,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-02-09 15:41:17.000000+00,2025-02-09 15:41:17.000000+00
472,136,7.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-02-09 19:41:17.000000+00,2025-02-09 19:41:17.000000+00
473,137,1.0,,OPEN,ASSIGN,Issue created via chat,2025-02-15 16:15:48.000000+00,2025-02-15 16:15:48.000000+00
474,137,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-02-15 17:15:48.000000+00,2025-02-15 17:15:48.000000+00
475,137,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-02-16 00:15:48.000000+00,2025-02-16 00:15:48.000000+00
476,137,6.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-02-27 00:15:48.000000+00,2025-02-27 00:15:48.000000+00
477,138,1.0,,OPEN,ASSIGN,Issue created via chat,2025-02-20 11:38:44.000000+00,2025-02-20 11:38:44.000000+00
478,138,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-02-20 12:38:44.000000+00,2025-02-20 12:38:44.000000+00
479,138,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-02-20 18:38:44.000000+00,2025-02-20 18:38:44.000000+00
480,139,1.0,,OPEN,ASSIGN,Issue created via chat,2025-02-24 14:41:45.000000+00,2025-02-24 14:41:45.000000+00
481,139,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-02-24 15:41:45.000000+00,2025-02-24 15:41:45.000000+00
482,139,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-02-24 20:41:45.000000+00,2025-02-24 20:41:45.000000+00
483,139,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-03-01 20:41:45.000000+00,2025-03-01 20:41:45.000000+00
484,139,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-03-04 20:41:45.000000+00,2025-03-04 20:41:45.000000+00
485,140,1.0,,OPEN,ASSIGN,Issue created via chat,2025-02-27 12:47:35.000000+00,2025-02-27 12:47:35.000000+00
486,140,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-02-27 13:47:35.000000+00,2025-02-27 13:47:35.000000+00
487,140,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-02-27 21:47:35.000000+00,2025-02-27 21:47:35.000000+00
488,140,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-03-06 21:47:35.000000+00,2025-03-06 21:47:35.000000+00
489,140,1.0,RESOLVED_PENDING_REVIEW,REOPENED,COMPLAINT,"Complaint raised, issue reopened",2025-03-09 21:47:35.000000+00,2025-03-09 21:47:35.000000+00
490,141,1.0,,OPEN,ASSIGN,Issue created via chat,2025-03-11 17:44:11.000000+00,2025-03-11 17:44:11.000000+00
491,141,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-03-11 18:44:11.000000+00,2025-03-11 18:44:11.000000+00
492,141,7.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-03-12 02:44:11.000000+00,2025-03-12 02:44:11.000000+00
493,141,7.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-03-22 02:44:11.000000+00,2025-03-22 02:44:11.000000+00
494,141,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-03-23 02:44:11.000000+00,2025-03-23 02:44:11.000000+00
495,142,1.0,,OPEN,ASSIGN,Issue created via chat,2025-03-16 08:34:08.000000+00,2025-03-16 08:34:08.000000+00
496,142,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-03-16 09:34:08.000000+00,2025-03-16 09:34:08.000000+00
497,142,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-03-16 13:34:08.000000+00,2025-03-16 13:34:08.000000+00
498,142,,IN_PROGRESS,ESCALATED,UPDATE,Auto-escalated: solver missed calls,2025-03-17 07:34:08.000000+00,2025-03-17 07:34:08.000000+00
499,143,1.0,,OPEN,ASSIGN,Issue created via chat,2025-03-20 12:11:03.000000+00,2025-03-20 12:11:03.000000+00
500,143,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-03-20 13:11:03.000000+00,2025-03-20 13:11:03.000000+00
501,143,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-03-20 16:11:03.000000+00,2025-03-20 16:11:03.000000+00
502,143,,IN_PROGRESS,ESCALATED,UPDATE,Auto-escalated: solver missed calls,2025-03-21 05:11:03.000000+00,2025-03-21 05:11:03.000000+00
503,144,1.0,,OPEN,ASSIGN,Issue created via chat,2025-03-30 17:05:15.000000+00,2025-03-30 17:05:15.000000+00
504,144,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-03-30 18:05:15.000000+00,2025-03-30 18:05:15.000000+00
505,144,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-03-31 00:05:15.000000+00,2025-03-31 00:05:15.000000+00
506,144,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-04-14 00:05:15.000000+00,2025-04-14 00:05:15.000000+00
507,144,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-04-17 00:05:15.000000+00,2025-04-17 00:05:15.000000+00
508,145,1.0,,OPEN,ASSIGN,Issue created via chat,2025-04-03 13:27:19.000000+00,2025-04-03 13:27:19.000000+00
509,145,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-04-03 14:27:19.000000+00,2025-04-03 14:27:19.000000+00
510,145,7.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-04-03 20:27:19.000000+00,2025-04-03 20:27:19.000000+00
511,145,7.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-04-06 20:27:19.000000+00,2025-04-06 20:27:19.000000+00
512,145,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-04-08 20:27:19.000000+00,2025-04-08 20:27:19.000000+00
513,146,1.0,,OPEN,ASSIGN,Issue created via chat,2025-04-10 09:00:26.000000+00,2025-04-10 09:00:26.000000+00
514,146,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-04-10 10:00:26.000000+00,2025-04-10 10:00:26.000000+00
515,146,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-04-10 14:00:26.000000+00,2025-04-10 14:00:26.000000+00
516,146,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-04-15 14:00:26.000000+00,2025-04-15 14:00:26.000000+00
517,146,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-04-18 14:00:26.000000+00,2025-04-18 14:00:26.000000+00
518,147,1.0,,OPEN,ASSIGN,Issue created via chat,2025-04-23 15:40:37.000000+00,2025-04-23 15:40:37.000000+00
519,147,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-04-23 16:40:37.000000+00,2025-04-23 16:40:37.000000+00
520,147,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-04-23 20:40:37.000000+00,2025-04-23 20:40:37.000000+00
521,147,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-05-02 20:40:37.000000+00,2025-05-02 20:40:37.000000+00
522,147,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-05-04 20:40:37.000000+00,2025-05-04 20:40:37.000000+00
523,148,1.0,,OPEN,ASSIGN,Issue created via chat,2025-04-25 13:52:36.000000+00,2025-04-25 13:52:36.000000+00
524,148,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-04-25 14:52:36.000000+00,2025-04-25 14:52:36.000000+00
525,148,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-04-25 21:52:36.000000+00,2025-04-25 21:52:36.000000+00
526,148,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-05-05 21:52:36.000000+00,2025-05-05 21:52:36.000000+00
527,148,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-05-06 21:52:36.000000+00,2025-05-06 21:52:36.000000+00
528,149,1.0,,OPEN,ASSIGN,Issue created via chat,2025-04-26 16:47:20.000000+00,2025-04-26 16:47:20.000000+00
529,149,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-04-26 17:47:20.000000+00,2025-04-26 17:47:20.000000+00
530,149,7.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-04-27 01:47:20.000000+00,2025-04-27 01:47:20.000000+00
531,149,7.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-05-11 01:47:20.000000+00,2025-05-11 01:47:20.000000+00
532,149,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-05-14 01:47:20.000000+00,2025-05-14 01:47:20.000000+00
533,150,1.0,,OPEN,ASSIGN,Issue created via chat,2025-05-02 13:28:58.000000+00,2025-05-02 13:28:58.000000+00
534,150,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-05-02 14:28:58.000000+00,2025-05-02 14:28:58.000000+00
535,150,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-05-02 18:28:58.000000+00,2025-05-02 18:28:58.000000+00
536,150,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-05-11 18:28:58.000000+00,2025-05-11 18:28:58.000000+00
537,150,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-05-14 18:28:58.000000+00,2025-05-14 18:28:58.000000+00
538,151,1.0,,OPEN,ASSIGN,Issue created via chat,2025-05-03 10:26:44.000000+00,2025-05-03 10:26:44.000000+00
539,151,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-05-03 11:26:44.000000+00,2025-05-03 11:26:44.000000+00
540,151,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-05-03 19:26:44.000000+00,2025-05-03 19:26:44.000000+00
541,152,1.0,,OPEN,ASSIGN,Issue created via chat,2025-05-07 15:55:32.000000+00,2025-05-07 15:55:32.000000+00
542,152,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-05-07 16:55:32.000000+00,2025-05-07 16:55:32.000000+00
543,152,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-05-07 22:55:32.000000+00,2025-05-07 22:55:32.000000+00
544,152,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-05-11 22:55:32.000000+00,2025-05-11 22:55:32.000000+00
545,152,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-05-13 22:55:32.000000+00,2025-05-13 22:55:32.000000+00
546,153,1.0,,OPEN,ASSIGN,Issue created via chat,2025-05-22 13:59:18.000000+00,2025-05-22 13:59:18.000000+00
547,153,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-05-22 14:59:18.000000+00,2025-05-22 14:59:18.000000+00
548,153,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-05-22 18:59:18.000000+00,2025-05-22 18:59:18.000000+00
549,153,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-06-07 18:59:18.000000+00,2025-06-07 18:59:18.000000+00
550,153,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-06-09 18:59:18.000000+00,2025-06-09 18:59:18.000000+00
551,154,1.0,,OPEN,ASSIGN,Issue created via chat,2025-05-28 12:14:53.000000+00,2025-05-28 12:14:53.000000+00
552,154,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-05-28 13:14:53.000000+00,2025-05-28 13:14:53.000000+00
553,154,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-05-28 16:14:53.000000+00,2025-05-28 16:14:53.000000+00
554,154,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-06-04 16:14:53.000000+00,2025-06-04 16:14:53.000000+00
555,154,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-06-06 16:14:53.000000+00,2025-06-06 16:14:53.000000+00
556,155,1.0,,OPEN,ASSIGN,Issue created via chat,2025-06-07 12:29:35.000000+00,2025-06-07 12:29:35.000000+00
557,155,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-06-07 13:29:35.000000+00,2025-06-07 13:29:35.000000+00
558,155,7.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-06-07 18:29:35.000000+00,2025-06-07 18:29:35.000000+00
559,155,7.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-06-20 18:29:35.000000+00,2025-06-20 18:29:35.000000+00
560,155,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-06-22 18:29:35.000000+00,2025-06-22 18:29:35.000000+00
561,156,1.0,,OPEN,ASSIGN,Issue created via chat,2025-06-12 11:00:18.000000+00,2025-06-12 11:00:18.000000+00
562,156,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-06-12 12:00:18.000000+00,2025-06-12 12:00:18.000000+00
563,156,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-06-12 14:00:18.000000+00,2025-06-12 14:00:18.000000+00
564,157,1.0,,OPEN,ASSIGN,Issue created via chat,2025-06-30 17:55:12.000000+00,2025-06-30 17:55:12.000000+00
565,157,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-06-30 18:55:12.000000+00,2025-06-30 18:55:12.000000+00
566,157,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-07-01 02:55:12.000000+00,2025-07-01 02:55:12.000000+00
567,158,1.0,,OPEN,ASSIGN,Issue created via chat,2025-06-30 12:42:50.000000+00,2025-06-30 12:42:50.000000+00
568,158,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-06-30 13:42:50.000000+00,2025-06-30 13:42:50.000000+00
569,158,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-06-30 18:42:50.000000+00,2025-06-30 18:42:50.000000+00
570,159,1.0,,OPEN,ASSIGN,Issue created via chat,2025-07-05 16:06:33.000000+00,2025-07-05 16:06:33.000000+00
571,159,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-07-05 17:06:33.000000+00,2025-07-05 17:06:33.000000+00
572,159,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-07-05 23:06:33.000000+00,2025-07-05 23:06:33.000000+00
573,159,,IN_PROGRESS,ESCALATED,UPDATE,Auto-escalated: solver missed calls,2025-07-06 22:06:33.000000+00,2025-07-06 22:06:33.000000+00
574,160,1.0,,OPEN,ASSIGN,Issue created via chat,2025-08-03 14:54:21.000000+00,2025-08-03 14:54:21.000000+00
575,160,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-08-03 15:54:21.000000+00,2025-08-03 15:54:21.000000+00
576,160,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-08-03 20:54:21.000000+00,2025-08-03 20:54:21.000000+00
577,160,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-08-17 20:54:21.000000+00,2025-08-17 20:54:21.000000+00
578,160,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-08-18 20:54:21.000000+00,2025-08-18 20:54:21.000000+00
579,161,1.0,,OPEN,ASSIGN,Issue created via chat,2025-08-25 11:14:47.000000+00,2025-08-25 11:14:47.000000+00
580,161,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-08-25 12:14:47.000000+00,2025-08-25 12:14:47.000000+00
581,161,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-08-25 18:14:47.000000+00,2025-08-25 18:14:47.000000+00
582,161,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-08-27 18:14:47.000000+00,2025-08-27 18:14:47.000000+00
583,162,1.0,,OPEN,ASSIGN,Issue created via chat,2025-08-26 15:18:22.000000+00,2025-08-26 15:18:22.000000+00
584,162,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-08-26 16:18:22.000000+00,2025-08-26 16:18:22.000000+00
585,162,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-08-26 22:18:22.000000+00,2025-08-26 22:18:22.000000+00
586,162,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-09-06 22:18:22.000000+00,2025-09-06 22:18:22.000000+00
587,163,1.0,,OPEN,ASSIGN,Issue created via chat,2025-08-27 14:31:58.000000+00,2025-08-27 14:31:58.000000+00
588,163,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-08-27 15:31:58.000000+00,2025-08-27 15:31:58.000000+00
589,163,7.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-08-27 20:31:58.000000+00,2025-08-27 20:31:58.000000+00
590,163,7.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-09-03 20:31:58.000000+00,2025-09-03 20:31:58.000000+00
591,164,1.0,,OPEN,ASSIGN,Issue created via chat,2025-09-11 11:34:10.000000+00,2025-09-11 11:34:10.000000+00
592,164,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-09-11 12:34:10.000000+00,2025-09-11 12:34:10.000000+00
593,164,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-09-11 19:34:10.000000+00,2025-09-11 19:34:10.000000+00
594,164,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-09-21 19:34:10.000000+00,2025-09-21 19:34:10.000000+00
595,164,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-09-23 19:34:10.000000+00,2025-09-23 19:34:10.000000+00
596,165,1.0,,OPEN,ASSIGN,Issue created via chat,2025-09-21 18:54:30.000000+00,2025-09-21 18:54:30.000000+00
597,165,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-09-21 19:54:30.000000+00,2025-09-21 19:54:30.000000+00
598,165,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-09-21 23:54:30.000000+00,2025-09-21 23:54:30.000000+00
599,165,6.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-10-05 23:54:30.000000+00,2025-10-05 23:54:30.000000+00
600,165,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-10-07 23:54:30.000000+00,2025-10-07 23:54:30.000000+00
601,166,1.0,,OPEN,ASSIGN,Issue created via chat,2025-09-24 11:36:55.000000+00,2025-09-24 11:36:55.000000+00
602,166,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-09-24 12:36:55.000000+00,2025-09-24 12:36:55.000000+00
603,166,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-09-24 19:36:55.000000+00,2025-09-24 19:36:55.000000+00
604,166,6.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-10-03 19:36:55.000000+00,2025-10-03 19:36:55.000000+00
605,166,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-10-06 19:36:55.000000+00,2025-10-06 19:36:55.000000+00
606,167,1.0,,OPEN,ASSIGN,Issue created via chat,2025-10-05 14:46:49.000000+00,2025-10-05 14:46:49.000000+00
607,167,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-10-05 15:46:49.000000+00,2025-10-05 15:46:49.000000+00
608,167,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-10-05 19:46:49.000000+00,2025-10-05 19:46:49.000000+00
609,168,1.0,,OPEN,ASSIGN,Issue created via chat,2025-10-15 10:58:18.000000+00,2025-10-15 10:58:18.000000+00
610,168,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-10-15 11:58:18.000000+00,2025-10-15 11:58:18.000000+00
611,168,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-10-15 16:58:18.000000+00,2025-10-15 16:58:18.000000+00
612,169,1.0,,OPEN,ASSIGN,Issue created via chat,2025-10-27 15:30:51.000000+00,2025-10-27 15:30:51.000000+00
613,169,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-10-27 16:30:51.000000+00,2025-10-27 16:30:51.000000+00
614,169,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-10-27 20:30:51.000000+00,2025-10-27 20:30:51.000000+00
615,169,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-10-29 20:30:51.000000+00,2025-10-29 20:30:51.000000+00
616,169,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-11-01 20:30:51.000000+00,2025-11-01 20:30:51.000000+00
617,170,1.0,,OPEN,ASSIGN,Issue created via chat,2025-10-31 12:50:25.000000+00,2025-10-31 12:50:25.000000+00
618,170,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-10-31 13:50:25.000000+00,2025-10-31 13:50:25.000000+00
619,170,8.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-10-31 16:50:25.000000+00,2025-10-31 16:50:25.000000+00
620,170,8.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-11-15 16:50:25.000000+00,2025-11-15 16:50:25.000000+00
621,170,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-11-18 16:50:25.000000+00,2025-11-18 16:50:25.000000+00
622,171,1.0,,OPEN,ASSIGN,Issue created via chat,2025-11-12 08:56:35.000000+00,2025-11-12 08:56:35.000000+00
623,171,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-11-12 09:56:35.000000+00,2025-11-12 09:56:35.000000+00
624,171,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-11-12 17:56:35.000000+00,2025-11-12 17:56:35.000000+00
625,171,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-11-25 17:56:35.000000+00,2025-11-25 17:56:35.000000+00
626,171,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-11-26 17:56:35.000000+00,2025-11-26 17:56:35.000000+00
627,172,1.0,,OPEN,ASSIGN,Issue created via chat,2025-11-28 09:31:07.000000+00,2025-11-28 09:31:07.000000+00
628,172,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-11-28 10:31:07.000000+00,2025-11-28 10:31:07.000000+00
629,172,6.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-11-28 15:31:07.000000+00,2025-11-28 15:31:07.000000+00
630,172,6.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-12-07 15:31:07.000000+00,2025-12-07 15:31:07.000000+00
631,172,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-12-08 15:31:07.000000+00,2025-12-08 15:31:07.000000+00
632,173,1.0,,OPEN,ASSIGN,Issue created via chat,2025-12-03 16:41:06.000000+00,2025-12-03 16:41:06.000000+00
633,173,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-12-03 17:41:06.000000+00,2025-12-03 17:41:06.000000+00
634,173,9.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-12-03 21:41:06.000000+00,2025-12-03 21:41:06.000000+00
635,173,9.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-12-11 21:41:06.000000+00,2025-12-11 21:41:06.000000+00
636,173,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-12-14 21:41:06.000000+00,2025-12-14 21:41:06.000000+00
637,174,1.0,,OPEN,ASSIGN,Issue created via chat,2025-12-13 11:43:23.000000+00,2025-12-13 11:43:23.000000+00
638,174,1.0,OPEN,ASSIGNED,ASSIGN,Solver auto-assigned,2025-12-13 12:43:23.000000+00,2025-12-13 12:43:23.000000+00
639,174,10.0,ASSIGNED,IN_PROGRESS,UPDATE,Solver started work,2025-12-13 19:43:23.000000+00,2025-12-13 19:43:23.000000+00
640,174,10.0,IN_PROGRESS,RESOLVED_PENDING_REVIEW,UPDATE,Solver marked work complete,2025-12-20 19:43:23.000000+00,2025-12-20 19:43:23.000000+00
641,174,1.0,RESOLVED_PENDING_REVIEW,COMPLETED,COMPLETE,Supervisor approved completion,2025-12-21 19:43:23.000000+00,2025-12-21 19:43:23.000000+00
