id,user_id,issue_id,role_in_chat,message,attachments,created_at,updated_at,session_id
223,5,99,USER,Has the solver been contacted?,,2023-08-09 21:43:34.000000+00,2023-08-09 21:43:34.000000+00,62
224,,100,AI,Priority is medium. Estimated completion pending solver update.,,2023-06-20 11:30:05.000000+00,2023-06-20 11:30:05.000000+00,63
225,,100,AI,This issue has a medium priority with deadline approaching.,,2023-06-20 11:31:13.000000+00,2023-06-20 11:31:13.000000+00,63
226,,100,AI,Priority is medium. Estimated completion pending solver update.,,2023-06-20 11:32:15.000000+00,2023-06-20 11:32:15.000000+00,63
227,,101,AI,"Yes, 3 call attempt(s) have been made for this assignment.",,2023-12-23 14:22:51.000000+00,2023-12-23 14:22:51.000000+00,64
228,,101,AI,The solver was contacted and acknowledged the issue.,,2023-12-23 14:24:46.000000+00,2023-12-23 14:24:46.000000+00,64
229,1,102,USER,Has the solver been contacted?,,2022-05-21 19:26:27.000000+00,2022-05-21 19:26:27.000000+00,65
230,,102,AI,There are no escalations at this time for this issue.,,2022-05-21 19:28:18.000000+00,2022-05-21 19:28:18.000000+00,65
231,1,102,USER,Has the solver been contacted?,,2022-05-21 19:29:55.000000+00,2022-05-21 19:29:55.000000+00,65
232,1,102,USER,Has the solver been contacted?,,2022-05-21 19:30:14.000000+00,2022-05-21 19:30:14.000000+00,65
233,1,102,USER,How many call attempts have been made?,,2022-05-21 19:32:14.000000+00,2022-05-21 19:32:14.000000+00,65
234,3,104,USER,When was this issue last updated?,,2024-10-15 11:52:30.000000+00,2024-10-15 11:52:30.000000+00,66
235,3,104,USER,Is there any escalation on this issue?,,2024-10-15 11:54:19.000000+00,2024-10-15 11:54:19.000000+00,66
236,,107,AI,There are no escalations at this time for this issue.,,2024-05-13 15:51:44.000000+00,2024-05-13 15:51:44.000000+00,67
237,5,107,USER,When was this issue last updated?,,2024-05-13 15:53:38.000000+00,2024-05-13 15:53:38.000000+00,67
238,5,107,USER,What is the current progress?,,2024-05-13 15:54:59.000000+00,2024-05-13 15:54:59.000000+00,67
239,,110,AI,Priority is medium. Estimated completion pending solver update.,,2025-03-26 16:46:57.000000+00,2025-03-26 16:46:57.000000+00,68
240,6,110,USER,What is the priority level?,,2025-03-26 16:47:19.000000+00,2025-03-26 16:47:19.000000+00,68
241,,110,AI,The solver was contacted and acknowledged the issue.,,2025-03-26 16:48:44.000000+00,2025-03-26 16:48:44.000000+00,68
242,,110,AI,There are no escalations at this time for this issue.,,2025-03-26 16:49:44.000000+00,2025-03-26 16:49:44.000000+00,68
243,4,111,USER,What is the priority level?,,2022-07-22 19:32:22.000000+00,2022-07-22 19:32:22.000000+00,69
244,4,111,USER,Can I see the issue details?,,2022-07-22 19:32:55.000000+00,2022-07-22 19:32:55.000000+00,69
245,,111,AI,"Yes, 4 call attempt(s) have been made for this assignment.",,2022-07-22 19:34:55.000000+00,2022-07-22 19:34:55.000000+00,69
246,,111,AI,"Based on available data, the issue was last updated recently.",,2022-07-22 19:35:26.000000+00,2022-07-22 19:35:26.000000+00,69
247,,112,AI,Issue details: Title — Generator fault #112. Status: RESOLVED_PENDING_REVIEW.,,2023-02-17 03:47:48.000000+00,2023-02-17 03:47:48.000000+00,70
248,,112,AI,Issue details: Title — Generator fault #112. Status: RESOLVED_PENDING_REVIEW.,,2023-02-17 03:48:59.000000+00,2023-02-17 03:48:59.000000+00,70
249,9,112,USER,Is there any escalation on this issue?,,2023-02-17 03:50:52.000000+00,2023-02-17 03:50:52.000000+00,70
250,,112,AI,This issue has a high priority with deadline approaching.,,2023-02-17 03:51:43.000000+00,2023-02-17 03:51:43.000000+00,70
251,9,112,USER,Can I see the issue details?,,2023-02-17 03:52:10.000000+00,2023-02-17 03:52:10.000000+00,70
252,,113,AI,"Based on available data, the issue was last updated recently.",,2023-06-27 14:16:07.000000+00,2023-06-27 14:16:07.000000+00,71
253,,113,AI,Priority is low. Estimated completion pending solver update.,,2023-06-27 14:17:45.000000+00,2023-06-27 14:17:45.000000+00,71
254,,115,AI,Priority is high. Estimated completion pending solver update.,,2023-12-16 11:12:39.000000+00,2023-12-16 11:12:39.000000+00,72
255,7,115,USER,Has the solver been contacted?,,2023-12-16 11:13:43.000000+00,2023-12-16 11:13:43.000000+00,72
256,,115,SYSTEM,Issue context loaded.,,2023-12-16 11:14:03.000000+00,2023-12-16 11:14:03.000000+00,72
257,,115,SYSTEM,Data retrieved from facility management system.,,2023-12-16 11:14:36.000000+00,2023-12-16 11:14:36.000000+00,72
258,6,116,USER,What is the priority level?,,2023-06-25 10:04:35.000000+00,2023-06-25 10:04:35.000000+00,73
259,6,116,USER,When was this issue last updated?,,2023-06-25 10:05:27.000000+00,2023-06-25 10:05:27.000000+00,73
260,6,116,USER,How many call attempts have been made?,,2023-06-25 10:07:14.000000+00,2023-06-25 10:07:14.000000+00,73
261,,116,AI,Issue details: Title — Exhaust fan issue #116. Status: ESCALATED.,,2023-06-25 10:08:02.000000+00,2023-06-25 10:08:02.000000+00,73
262,6,116,USER,How many call attempts have been made?,,2023-06-25 10:08:14.000000+00,2023-06-25 10:08:14.000000+00,73
263,2,117,USER,What is the current progress?,,2024-06-14 16:01:00.000000+00,2024-06-14 16:01:00.000000+00,74
264,2,117,USER,Can I see the issue details?,,2024-06-14 16:01:25.000000+00,2024-06-14 16:01:25.000000+00,74
265,,117,SYSTEM,Data retrieved from facility management system.,,2024-06-14 16:03:07.000000+00,2024-06-14 16:03:07.000000+00,74
266,,118,AI,"Yes, 3 call attempt(s) have been made for this assignment.",,2022-08-24 10:31:52.000000+00,2022-08-24 10:31:52.000000+00,75
267,,118,SYSTEM,Session started.,,2022-08-24 10:33:19.000000+00,2022-08-24 10:33:19.000000+00,75
268,,118,AI,There are no escalations at this time for this issue.,,2022-08-24 10:33:43.000000+00,2022-08-24 10:33:43.000000+00,75
269,1,118,USER,When was this issue last updated?,,2022-08-24 10:35:36.000000+00,2022-08-24 10:35:36.000000+00,75
270,1,118,USER,Can I see the issue details?,,2022-08-24 10:37:06.000000+00,2022-08-24 10:37:06.000000+00,75
271,,119,AI,The solver was contacted and acknowledged the issue.,,2022-06-25 10:01:16.000000+00,2022-06-25 10:01:16.000000+00,76
272,1,119,USER,Can you give me the status of this issue?,,2022-06-25 10:03:08.000000+00,2022-06-25 10:03:08.000000+00,76
273,1,119,USER,Can you give me the status of this issue?,,2022-06-25 10:04:02.000000+00,2022-06-25 10:04:02.000000+00,76
274,1,119,USER,Can you give me the status of this issue?,,2022-06-25 10:05:48.000000+00,2022-06-25 10:05:48.000000+00,76
275,10,120,USER,Is there any escalation on this issue?,,2025-02-27 14:19:40.000000+00,2025-02-27 14:19:40.000000+00,77
276,10,120,USER,Can I see the issue details?,,2025-02-27 14:21:12.000000+00,2025-02-27 14:21:12.000000+00,77
277,,120,AI,Priority is medium. Estimated completion pending solver update.,,2025-02-27 14:21:34.000000+00,2025-02-27 14:21:34.000000+00,77
278,10,120,USER,Can I see the issue details?,,2025-02-27 14:23:32.000000+00,2025-02-27 14:23:32.000000+00,77
279,,121,AI,The issue is currently COMPLETED. Solver has been notified.,,2024-06-07 15:06:25.000000+00,2024-06-07 15:06:25.000000+00,78
280,,121,AI,"Yes, 3 call attempt(s) have been made for this assignment.",,2024-06-07 15:07:26.000000+00,2024-06-07 15:07:26.000000+00,78
281,,121,AI,This issue has a medium priority with deadline approaching.,,2024-06-07 15:08:25.000000+00,2024-06-07 15:08:25.000000+00,78
282,3,121,USER,Is there any escalation on this issue?,,2024-06-07 15:09:32.000000+00,2024-06-07 15:09:32.000000+00,78
283,,121,SYSTEM,Issue context loaded.,,2024-06-07 15:10:22.000000+00,2024-06-07 15:10:22.000000+00,78
284,,123,SYSTEM,AI assistant ready.,,2024-10-29 10:50:07.000000+00,2024-10-29 10:50:07.000000+00,79
285,9,123,USER,Is there any escalation on this issue?,,2024-10-29 10:50:26.000000+00,2024-10-29 10:50:26.000000+00,79
286,,123,AI,There are no escalations at this time for this issue.,,2024-10-29 10:51:20.000000+00,2024-10-29 10:51:20.000000+00,79
287,9,123,USER,How many call attempts have been made?,,2024-10-29 10:51:42.000000+00,2024-10-29 10:51:42.000000+00,79
288,2,125,USER,Has the solver been contacted?,,2023-06-21 17:51:21.000000+00,2023-06-21 17:51:21.000000+00,80
289,,125,AI,This issue has a medium priority with deadline approaching.,,2023-06-21 17:52:28.000000+00,2023-06-21 17:52:28.000000+00,80
290,,125,SYSTEM,AI assistant ready.,,2023-06-21 17:53:28.000000+00,2023-06-21 17:53:28.000000+00,80
291,5,126,USER,Can you give me the status of this issue?,,2025-12-23 14:29:07.000000+00,2025-12-23 14:29:07.000000+00,81
292,5,126,USER,Can I see the issue details?,,2025-12-23 14:29:31.000000+00,2025-12-23 14:29:31.000000+00,81
293,,126,AI,The issue is currently COMPLETED. Solver has been notified.,,2025-12-23 14:30:35.000000+00,2025-12-23 14:30:35.000000+00,81
294,,126,SYSTEM,Issue context loaded.,,2025-12-23 14:31:17.000000+00,2025-12-23 14:31:17.000000+00,81
295,10,129,USER,Is there any escalation on this issue?,,2023-03-14 09:44:35.000000+00,2023-03-14 09:44:35.000000+00,82
296,,129,AI,There are no escalations at this time for this issue.,,2023-03-14 09:45:42.000000+00,2023-03-14 09:45:42.000000+00,82
297,1,130,USER,Has the solver been contacted?,,2023-01-23 09:24:58.000000+00,2023-01-23 09:24:58.000000+00,83
298,1,130,USER,Is there any escalation on this issue?,,2023-01-23 09:25:10.000000+00,2023-01-23 09:25:10.000000+00,83
299,1,130,USER,What is the current progress?,,2023-01-23 09:26:02.000000+00,2023-01-23 09:26:02.000000+00,83
300,1,130,USER,Has the solver been contacted?,,2023-01-23 09:26:15.000000+00,2023-01-23 09:26:15.000000+00,83
301,,131,SYSTEM,Issue context loaded.,,2023-07-31 19:27:51.000000+00,2023-07-31 19:27:51.000000+00,84
302,5,131,USER,When was this issue last updated?,,2023-07-31 19:28:33.000000+00,2023-07-31 19:28:33.000000+00,84
303,5,131,USER,What is the priority level?,,2023-07-31 19:29:33.000000+00,2023-07-31 19:29:33.000000+00,84
304,5,131,USER,How many call attempts have been made?,,2023-07-31 19:30:06.000000+00,2023-07-31 19:30:06.000000+00,84
305,,133,SYSTEM,Issue context loaded.,,2025-11-16 22:34:20.000000+00,2025-11-16 22:34:20.000000+00,85
306,6,133,USER,Can you give me the status of this issue?,,2025-11-16 22:34:51.000000+00,2025-11-16 22:34:51.000000+00,85
307,,134,AI,"Yes, 3 call attempt(s) have been made for this assignment.",,2023-10-21 16:27:33.000000+00,2023-10-21 16:27:33.000000+00,86
308,,134,AI,Issue details: Title — Generator fault #134. Status: ESCALATED.,,2023-10-21 16:29:12.000000+00,2023-10-21 16:29:12.000000+00,86
309,1,134,USER,What is the priority level?,,2023-10-21 16:31:05.000000+00,2023-10-21 16:31:05.000000+00,86
310,,134,AI,There are no escalations at this time for this issue.,,2023-10-21 16:31:15.000000+00,2023-10-21 16:31:15.000000+00,86
311,,135,AI,Issue details: Title — Window seal damaged #135. Status: IN_PROGRESS.,,2025-01-23 14:05:19.000000+00,2025-01-23 14:05:19.000000+00,87
312,,135,AI,There are no escalations at this time for this issue.,,2025-01-23 14:07:14.000000+00,2025-01-23 14:07:14.000000+00,87
313,10,135,USER,How many call attempts have been made?,,2025-01-23 14:08:52.000000+00,2025-01-23 14:08:52.000000+00,87
314,,135,AI,"Yes, 4 call attempt(s) have been made for this assignment.",,2025-01-23 14:10:36.000000+00,2025-01-23 14:10:36.000000+00,87
315,,137,AI,"Yes, 4 call attempt(s) have been made for this assignment.",,2022-06-27 10:12:22.000000+00,2022-06-27 10:12:22.000000+00,88
316,,137,AI,There are no escalations at this time for this issue.,,2022-06-27 10:13:35.000000+00,2022-06-27 10:13:35.000000+00,88
317,1,137,USER,Has the solver been contacted?,,2022-06-27 10:14:09.000000+00,2022-06-27 10:14:09.000000+00,88
318,1,137,USER,Can you give me the status of this issue?,,2022-06-27 10:15:37.000000+00,2022-06-27 10:15:37.000000+00,88
319,,137,AI,Issue details: Title — Light fixture failure #137. Status: RESOLVED_PENDING_REVIEW.,,2022-06-27 10:16:03.000000+00,2022-06-27 10:16:03.000000+00,88
320,2,138,USER,Has the solver been contacted?,,2023-10-24 15:33:40.000000+00,2023-10-24 15:33:40.000000+00,89
321,2,138,USER,When was this issue last updated?,,2023-10-24 15:34:18.000000+00,2023-10-24 15:34:18.000000+00,89
322,,138,SYSTEM,Data retrieved from facility management system.,,2023-10-24 15:34:47.000000+00,2023-10-24 15:34:47.000000+00,89
323,,141,SYSTEM,Session started.,,2023-10-07 13:11:42.000000+00,2023-10-07 13:11:42.000000+00,90
324,8,141,USER,Can I see the issue details?,,2023-10-07 13:13:11.000000+00,2023-10-07 13:13:11.000000+00,90
325,8,141,USER,Can I see the issue details?,,2023-10-07 13:13:49.000000+00,2023-10-07 13:13:49.000000+00,90
326,,142,AI,There are no escalations at this time for this issue.,,2025-11-20 09:28:25.000000+00,2025-11-20 09:28:25.000000+00,91
327,,142,AI,There are no escalations at this time for this issue.,,2025-11-20 09:28:40.000000+00,2025-11-20 09:28:40.000000+00,91
328,,142,AI,The issue is currently COMPLETED. Solver has been notified.,,2025-11-20 09:30:26.000000+00,2025-11-20 09:30:26.000000+00,91
329,,144,AI,The issue is currently COMPLETED. Solver has been notified.,,2024-08-06 09:11:32.000000+00,2024-08-06 09:11:32.000000+00,92
330,,144,AI,Priority is medium. Estimated completion pending solver update.,,2024-08-06 09:11:45.000000+00,2024-08-06 09:11:45.000000+00,92
331,4,144,USER,When was this issue last updated?,,2024-08-06 09:13:10.000000+00,2024-08-06 09:13:10.000000+00,92
332,4,144,USER,What is the current progress?,,2024-08-06 09:14:11.000000+00,2024-08-06 09:14:11.000000+00,92
333,,148,AI,There are no escalations at this time for this issue.,,2024-06-02 01:57:55.000000+00,2024-06-02 01:57:55.000000+00,93
334,,148,AI,The issue is currently COMPLETED. Solver has been notified.,,2024-06-02 01:59:31.000000+00,2024-06-02 01:59:31.000000+00,93
335,,148,AI,Issue details: Title — AC unit malfunction #148. Status: COMPLETED.,,2024-06-02 02:00:38.000000+00,2024-06-02 02:00:38.000000+00,93
336,6,149,USER,Is there any escalation on this issue?,,2022-11-29 16:50:21.000000+00,2022-11-29 16:50:21.000000+00,94
337,6,149,USER,When was this issue last updated?,,2022-11-29 16:50:49.000000+00,2022-11-29 16:50:49.000000+00,94
338,,154,AI,There are no escalations at this time for this issue.,,2023-11-11 22:08:43.000000+00,2023-11-11 22:08:43.000000+00,95
339,,154,AI,This issue has a high priority with deadline approaching.,,2023-11-11 22:09:52.000000+00,2023-11-11 22:09:52.000000+00,95
340,,154,AI,This issue has a high priority with deadline approaching.,,2023-11-11 22:11:29.000000+00,2023-11-11 22:11:29.000000+00,95
341,,154,SYSTEM,Session started.,,2023-11-11 22:12:42.000000+00,2023-11-11 22:12:42.000000+00,95
342,6,154,USER,Can I see the issue details?,,2023-11-11 22:13:10.000000+00,2023-11-11 22:13:10.000000+00,95
343,,159,AI,"Based on available data, the issue was last updated recently.",,2024-01-28 16:49:14.000000+00,2024-01-28 16:49:14.000000+00,96
344,,159,AI,The solver was contacted and acknowledged the issue.,,2024-01-28 16:49:47.000000+00,2024-01-28 16:49:47.000000+00,96
345,,159,AI,There are no escalations at this time for this issue.,,2024-01-28 16:50:18.000000+00,2024-01-28 16:50:18.000000+00,96
346,,160,SYSTEM,AI assistant ready.,,2023-03-31 18:10:26.000000+00,2023-03-31 18:10:26.000000+00,97
347,7,160,USER,Can you give me the status of this issue?,,2023-03-31 18:11:00.000000+00,2023-03-31 18:11:00.000000+00,97
348,6,161,USER,Is there any escalation on this issue?,,2023-10-29 16:03:34.000000+00,2023-10-29 16:03:34.000000+00,98
349,6,161,USER,How many call attempts have been made?,,2023-10-29 16:04:14.000000+00,2023-10-29 16:04:14.000000+00,98
350,6,161,USER,What is the priority level?,,2023-10-29 16:05:22.000000+00,2023-10-29 16:05:22.000000+00,98
351,6,161,USER,What is the priority level?,,2023-10-29 16:05:42.000000+00,2023-10-29 16:05:42.000000+00,98
352,,162,SYSTEM,Session started.,,2025-12-21 12:43:39.000000+00,2025-12-21 12:43:39.000000+00,99
353,2,162,USER,What is the priority level?,,2025-12-21 12:44:32.000000+00,2025-12-21 12:44:32.000000+00,99
354,2,162,USER,Has the solver been contacted?,,2025-12-21 12:45:23.000000+00,2025-12-21 12:45:23.000000+00,99
355,2,162,USER,Can I see the issue details?,,2025-12-21 12:46:09.000000+00,2025-12-21 12:46:09.000000+00,99
356,2,162,USER,What is the current progress?,,2025-12-21 12:47:39.000000+00,2025-12-21 12:47:39.000000+00,99
357,8,163,USER,Can you give me the status of this issue?,,2024-04-10 17:02:08.000000+00,2024-04-10 17:02:08.000000+00,100
358,8,163,USER,What is the current progress?,,2024-04-10 17:03:41.000000+00,2024-04-10 17:03:41.000000+00,100
359,8,163,USER,Has the solver been contacted?,,2024-04-10 17:03:58.000000+00,2024-04-10 17:03:58.000000+00,100
360,,163,AI,Issue details: Title — AC unit malfunction #163. Status: RESOLVED_PENDING_REVIEW.,,2024-04-10 17:05:10.000000+00,2024-04-10 17:05:10.000000+00,100
361,8,163,USER,How many call attempts have been made?,,2024-04-10 17:05:20.000000+00,2024-04-10 17:05:20.000000+00,100
362,,165,AI,There are no escalations at this time for this issue.,,2024-10-24 03:07:49.000000+00,2024-10-24 03:07:49.000000+00,101
363,,165,AI,Issue details: Title — Mechanical breakdown #165. Status: REOPENED.,,2024-10-24 03:09:40.000000+00,2024-10-24 03:09:40.000000+00,101
364,,165,AI,There are no escalations at this time for this issue.,,2024-10-24 03:11:34.000000+00,2024-10-24 03:11:34.000000+00,101
365,,165,SYSTEM,Data retrieved from facility management system.,,2024-10-24 03:12:58.000000+00,2024-10-24 03:12:58.000000+00,101
366,9,168,USER,How many call attempts have been made?,,2022-06-01 18:55:31.000000+00,2022-06-01 18:55:31.000000+00,102
367,,168,AI,The issue is currently REOPENED. Solver has been notified.,,2022-06-01 18:55:41.000000+00,2022-06-01 18:55:41.000000+00,102
368,,168,AI,"Yes, 4 call attempt(s) have been made for this assignment.",,2022-06-01 18:56:57.000000+00,2022-06-01 18:56:57.000000+00,102
369,9,168,USER,What is the current progress?,,2022-06-01 18:57:19.000000+00,2022-06-01 18:57:19.000000+00,102
370,,170,AI,The issue is currently COMPLETED. Solver has been notified.,,2024-04-20 12:15:21.000000+00,2024-04-20 12:15:21.000000+00,103
371,3,170,USER,What is the priority level?,,2024-04-20 12:15:32.000000+00,2024-04-20 12:15:32.000000+00,103
372,5,171,USER,Can you give me the status of this issue?,,2023-02-25 10:06:43.000000+00,2023-02-25 10:06:43.000000+00,104
