id,site_id,raised_by_supervisor_id,title,description,priority,deadline_at,status,track_status,latitude,longitude,created_at,updated_at
113,19,2,Door hinge broken #113,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2023-07-09 13:42:32.000000+00,COMPLETED,DELAYED,12.710794,80.186842,2023-06-27 13:42:32.000000+00,2023-06-27 16:42:32.000000+00
114,7,3,Cable tray damage #114,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2023-03-17 01:26:41.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,13.153527,80.190433,2023-03-09 01:26:41.000000+00,2023-03-10 14:26:41.000000+00
115,11,2,Cable tray damage #115,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2023-12-20 10:13:55.000000+00,COMPLETED,ON_TRACK,12.613704,79.967147,2023-12-16 10:13:55.000000+00,2023-12-18 09:13:55.000000+00
116,19,2,Exhaust fan issue #116,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2023-07-05 09:19:12.000000+00,ESCALATED,ON_TRACK,12.766311,80.290536,2023-06-25 09:19:12.000000+00,2023-06-27 01:19:12.000000+00
117,7,3,Network switch failure #117,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2024-06-28 15:05:13.000000+00,COMPLETED,ON_TRACK,12.899919,80.173914,2024-06-14 15:05:13.000000+00,2024-06-14 19:05:13.000000+00
118,5,1,Carpentry repair needed #118,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2022-09-03 10:07:55.000000+00,OPEN,ON_TRACK,12.846067,80.238697,2022-08-24 10:07:55.000000+00,2022-08-26 01:07:55.000000+00
119,3,2,Electrical fault in panel #119,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2022-07-02 09:08:58.000000+00,IN_PROGRESS,ON_TRACK,12.625111,80.177879,2022-06-25 09:08:58.000000+00,2022-06-27 08:08:58.000000+00
120,11,2,Roof leak reported #120,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2025-03-11 13:22:35.000000+00,COMPLETED,DELAYED,13.159441,79.989078,2025-02-27 13:22:35.000000+00,2025-02-28 03:22:35.000000+00
121,2,2,Ceiling tile damage #121,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2024-06-20 14:21:13.000000+00,COMPLETED,DELAYED,12.608045,79.980477,2024-06-07 14:21:13.000000+00,2024-06-07 21:21:13.000000+00
122,5,1,Exhaust fan issue #122,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2025-05-09 09:05:18.000000+00,REOPENED,ON_TRACK,13.073902,80.207369,2025-05-04 09:05:18.000000+00,2025-05-05 07:05:18.000000+00
123,1,1,Cable tray damage #123,Network issue at site. Priority: low. Requires immediate attention.,low,2024-11-09 10:09:38.000000+00,COMPLETED,ON_TRACK,12.825346,79.907702,2024-10-29 10:09:38.000000+00,2024-10-30 10:09:38.000000+00
124,12,3,Leaking pipe in restroom #124,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2023-08-23 01:54:17.000000+00,REOPENED,DELAYED,13.086279,80.231192,2023-08-15 01:54:17.000000+00,2023-08-15 15:54:17.000000+00
125,19,2,Generator fault #125,Network issue at site. Priority: medium. Requires immediate attention.,medium,2023-06-26 17:31:52.000000+00,ESCALATED,ON_TRACK,13.065818,80.002988,2023-06-21 17:31:52.000000+00,2023-06-22 11:31:52.000000+00
126,7,3,Mechanical breakdown #126,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2026-01-03 13:34:23.000000+00,COMPLETED,DELAYED,12.784167,80.315809,2025-12-23 13:34:23.000000+00,2025-12-24 06:34:23.000000+00
127,3,2,Painting required #127,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2025-04-27 10:30:59.000000+00,REOPENED,ON_TRACK,12.853476,80.06282,2025-04-24 10:30:59.000000+00,2025-04-25 22:30:59.000000+00
128,16,1,Leaking pipe in restroom #128,Hvac issue at site. Priority: high. Requires immediate attention.,high,2022-04-08 17:03:28.000000+00,COMPLETED,ON_TRACK,12.858733,80.287884,2022-04-04 17:03:28.000000+00,2022-04-05 02:03:28.000000+00
129,5,1,Leaking pipe in restroom #129,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2023-03-23 09:21:20.000000+00,ESCALATED,ON_TRACK,13.171749,79.971369,2023-03-14 09:21:20.000000+00,2023-03-16 07:21:20.000000+00
130,10,1,Generator fault #130,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2023-02-03 08:39:23.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,13.173953,80.153993,2023-01-23 08:39:23.000000+00,2023-01-24 04:39:23.000000+00
131,20,3,Water seepage issue #131,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2023-08-12 18:49:22.000000+00,COMPLETED,ON_TRACK,12.771026,80.279577,2023-07-31 18:49:22.000000+00,2023-08-01 01:49:22.000000+00
132,5,1,Exhaust fan issue #132,Painting issue at site. Priority: high. Requires immediate attention.,high,2025-06-15 14:00:07.000000+00,OPEN,ON_TRACK,12.932965,80.246121,2025-06-12 14:00:07.000000+00,2025-06-13 04:00:07.000000+00
133,1,1,Door hinge broken #133,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2025-11-27 21:59:08.000000+00,COMPLETED,ON_TRACK,12.932306,79.94517,2025-11-16 21:59:08.000000+00,2025-11-17 03:59:08.000000+00
134,16,1,Generator fault #134,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2023-10-27 16:00:33.000000+00,ESCALATED,ON_TRACK,13.087402,80.201588,2023-10-21 16:00:33.000000+00,2023-10-23 06:00:33.000000+00
135,1,1,Window seal damaged #135,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2025-02-04 13:45:03.000000+00,IN_PROGRESS,ON_TRACK,12.650661,80.128763,2025-01-23 13:45:03.000000+00,2025-01-24 05:45:03.000000+00
136,2,2,AC unit malfunction #136,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2025-01-19 09:03:52.000000+00,REOPENED,ON_TRACK,12.816673,80.138812,2025-01-12 09:03:52.000000+00,2025-01-12 22:03:52.000000+00
137,13,1,Light fixture failure #137,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2022-07-02 09:54:10.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.610458,80.095793,2022-06-27 09:54:10.000000+00,2022-06-28 19:54:10.000000+00
138,12,3,Network switch failure #138,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2023-11-09 15:00:56.000000+00,IN_PROGRESS,DELAYED,12.752256,79.913358,2023-10-24 15:00:56.000000+00,2023-10-25 13:00:56.000000+00
139,7,3,Generator fault #139,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2025-06-10 10:22:16.000000+00,IN_PROGRESS,DELAYED,12.964178,79.970463,2025-06-02 10:22:16.000000+00,2025-06-03 14:22:16.000000+00
140,13,1,Pump motor failure #140,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2025-07-17 13:37:04.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.744329,79.9622,2025-07-02 13:37:04.000000+00,2025-07-02 17:37:04.000000+00
141,9,3,Electrical fault in panel #141,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2023-10-10 12:21:40.000000+00,IN_PROGRESS,ON_TRACK,13.053058,80.257797,2023-10-07 12:21:40.000000+00,2023-10-08 20:21:40.000000+00
142,15,1,Sewage backup #142,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2025-11-29 08:47:41.000000+00,COMPLETED,ON_TRACK,12.951339,80.144745,2025-11-20 08:47:41.000000+00,2025-11-22 06:47:41.000000+00
143,19,2,HVAC not cooling #143,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2025-01-01 07:25:35.000000+00,COMPLETED,ON_TRACK,12.944501,80.041771,2024-12-23 07:25:35.000000+00,2024-12-23 19:25:35.000000+00
144,2,2,Pump motor failure #144,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2024-08-15 08:51:37.000000+00,COMPLETED,DELAYED,12.98795,80.16907,2024-08-06 08:51:37.000000+00,2024-08-07 10:51:37.000000+00
145,20,3,Window seal damaged #145,Network issue at site. Priority: low. Requires immediate attention.,low,2024-02-19 18:04:12.000000+00,ESCALATED,ON_TRACK,12.95419,80.20832,2024-02-05 18:04:12.000000+00,2024-02-07 06:04:12.000000+00
146,10,1,Electrical fault in panel #146,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2023-10-07 06:59:07.000000+00,ASSIGNED,ON_TRACK,12.689064,80.11823,2023-10-01 06:59:07.000000+00,2023-10-02 19:59:07.000000+00
147,9,3,Exhaust fan issue #147,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2023-01-08 10:00:45.000000+00,OPEN,DELAYED,12.862136,79.994921,2022-12-29 10:00:45.000000+00,2022-12-31 01:00:45.000000+00
148,10,1,AC unit malfunction #148,Network issue at site. Priority: medium. Requires immediate attention.,medium,2024-06-16 01:49:09.000000+00,COMPLETED,ON_TRACK,12.867641,79.906597,2024-06-02 01:49:09.000000+00,2024-06-03 05:49:09.000000+00
149,5,1,HVAC not cooling #149,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2022-12-20 16:29:52.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.92433,79.977188,2022-11-29 16:29:52.000000+00,2022-11-30 03:29:52.000000+00
150,1,1,Water seepage issue #150,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2025-06-14 12:06:54.000000+00,COMPLETED,ON_TRACK,13.166228,80.259634,2025-06-01 12:06:54.000000+00,2025-06-03 09:06:54.000000+00
151,20,3,Generator fault #151,Network issue at site. Priority: medium. Requires immediate attention.,medium,2024-03-14 17:28:57.000000+00,OPEN,DELAYED,13.138468,79.937575,2024-03-07 17:28:57.000000+00,2024-03-09 16:28:57.000000+00
152,18,2,HVAC not cooling #152,Network issue at site. Priority: medium. Requires immediate attention.,medium,2024-09-12 12:59:42.000000+00,COMPLETED,DELAYED,12.618321,80.269157,2024-08-30 12:59:42.000000+00,2024-08-31 14:59:42.000000+00
153,9,3,Water seepage issue #153,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2024-04-21 09:28:56.000000+00,IN_PROGRESS,DELAYED,12.913168,80.231851,2024-04-11 09:28:56.000000+00,2024-04-12 14:28:56.000000+00
154,17,2,Sewage backup #154,Hvac issue at site. Priority: high. Requires immediate attention.,high,2023-11-16 21:26:23.000000+00,COMPLETED,ON_TRACK,12.637029,79.911562,2023-11-11 21:26:23.000000+00,2023-11-13 04:26:23.000000+00
155,11,2,Door hinge broken #155,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2024-11-10 10:53:12.000000+00,IN_PROGRESS,ON_TRACK,12.938057,80.0348,2024-11-01 10:53:12.000000+00,2024-11-03 04:53:12.000000+00
156,3,2,Painting required #156,Electrical issue at site. Priority: low. Requires immediate attention.,low,2024-03-21 15:40:06.000000+00,COMPLETED,DELAYED,13.090285,80.021687,2024-03-04 15:40:06.000000+00,2024-03-05 19:40:06.000000+00
157,18,2,Electrical fault in panel #157,Network issue at site. Priority: low. Requires immediate attention.,low,2022-09-12 14:37:42.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,13.108759,80.199063,2022-08-22 14:37:42.000000+00,2022-08-24 04:37:42.000000+00
158,12,3,Pump motor failure #158,Electrical issue at site. Priority: low. Requires immediate attention.,low,2025-01-26 09:50:37.000000+00,ESCALATED,DELAYED,12.667496,80.092217,2025-01-13 09:50:37.000000+00,2025-01-15 03:50:37.000000+00
159,8,3,Generator fault #159,Electrical issue at site. Priority: low. Requires immediate attention.,low,2024-02-09 16:35:14.000000+00,COMPLETED,DELAYED,13.033719,80.059319,2024-01-28 16:35:14.000000+00,2024-01-30 11:35:14.000000+00
160,13,1,Door hinge broken #160,Electrical issue at site. Priority: low. Requires immediate attention.,low,2023-04-18 17:59:26.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.983792,80.275789,2023-03-31 17:59:26.000000+00,2023-04-01 09:59:26.000000+00
161,9,3,Sewage backup #161,Network issue at site. Priority: low. Requires immediate attention.,low,2023-11-07 15:32:19.000000+00,COMPLETED,ON_TRACK,12.638856,79.905227,2023-10-29 15:32:19.000000+00,2023-10-30 16:32:19.000000+00
162,5,1,Leaking pipe in restroom #162,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2026-01-01 11:52:40.000000+00,OPEN,DELAYED,12.76513,80.14602,2025-12-21 11:52:40.000000+00,2025-12-23 00:52:40.000000+00
163,8,3,AC unit malfunction #163,Hvac issue at site. Priority: high. Requires immediate attention.,high,2024-04-13 16:14:39.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,13.128201,79.961857,2024-04-10 16:14:39.000000+00,2024-04-11 02:14:39.000000+00
164,17,2,Network switch failure #164,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2024-07-28 14:01:39.000000+00,OPEN,DELAYED,12.653509,79.933234,2024-07-24 14:01:39.000000+00,2024-07-26 13:01:39.000000+00
165,8,3,Mechanical breakdown #165,Hvac issue at site. Priority: low. Requires immediate attention.,low,2024-11-09 02:37:09.000000+00,REOPENED,DELAYED,12.984058,79.97346,2024-10-24 02:37:09.000000+00,2024-10-24 09:37:09.000000+00
166,8,3,Electrical fault in panel #166,Electrical issue at site. Priority: high. Requires immediate attention.,high,2024-01-12 01:23:56.000000+00,REOPENED,DELAYED,12.805037,80.341456,2024-01-09 01:23:56.000000+00,2024-01-09 22:23:56.000000+00
167,18,2,Ceiling tile damage #167,Network issue at site. Priority: medium. Requires immediate attention.,medium,2022-06-06 08:58:10.000000+00,COMPLETED,ON_TRACK,13.143857,80.025287,2022-05-27 08:58:10.000000+00,2022-05-28 01:58:10.000000+00
168,4,3,Cable tray damage #168,Network issue at site. Priority: medium. Requires immediate attention.,medium,2022-06-09 18:02:55.000000+00,REOPENED,ON_TRACK,13.018209,80.02312,2022-06-01 18:02:55.000000+00,2022-06-01 23:02:55.000000+00
169,16,1,Cable tray damage #169,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2025-03-03 09:49:33.000000+00,IN_PROGRESS,DELAYED,13.020117,80.167546,2025-02-24 09:49:33.000000+00,2025-02-26 02:49:33.000000+00
170,2,2,Sewage backup #170,Network issue at site. Priority: low. Requires immediate attention.,low,2024-05-08 11:30:03.000000+00,COMPLETED,ON_TRACK,12.601711,80.080317,2024-04-20 11:30:03.000000+00,2024-04-21 05:30:03.000000+00
171,3,2,Door hinge broken #171,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2023-03-17 09:50:14.000000+00,ESCALATED,DELAYED,12.795869,79.983119,2023-02-25 09:50:14.000000+00,2023-02-26 02:50:14.000000+00
172,18,2,Roof leak reported #172,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2024-08-25 17:51:58.000000+00,IN_PROGRESS,DELAYED,13.019328,80.161796,2024-08-15 17:51:58.000000+00,2024-08-16 13:51:58.000000+00
173,17,2,Electrical fault in panel #173,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2024-06-16 09:20:21.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.756731,80.0411,2024-05-31 09:20:21.000000+00,2024-06-02 01:20:21.000000+00
174,5,1,Door hinge broken #174,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2024-08-07 08:54:43.000000+00,COMPLETED,DELAYED,12.886654,80.062592,2024-07-19 08:54:43.000000+00,2024-07-19 11:54:43.000000+00
175,12,3,Sewage backup #175,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2022-04-23 14:43:46.000000+00,COMPLETED,DELAYED,12.736242,80.168203,2022-04-20 14:43:46.000000+00,2022-04-21 04:43:46.000000+00
176,14,1,Roof leak reported #176,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2023-02-04 18:08:06.000000+00,IN_PROGRESS,ON_TRACK,12.947561,80.047444,2023-01-22 18:08:06.000000+00,2023-01-24 02:08:06.000000+00
177,1,1,Cable tray damage #177,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2022-02-27 18:36:19.000000+00,IN_PROGRESS,ON_TRACK,12.681532,80.138659,2022-02-08 18:36:19.000000+00,2022-02-08 22:36:19.000000+00
178,10,1,Floor drain blocked #178,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2023-08-15 12:50:57.000000+00,COMPLETED,DELAYED,12.858804,80.084707,2023-08-06 12:50:57.000000+00,2023-08-07 05:50:57.000000+00
179,6,2,Pump motor failure #179,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2025-07-09 02:57:02.000000+00,IN_PROGRESS,DELAYED,12.788849,80.28933,2025-06-28 02:57:02.000000+00,2025-06-29 00:57:02.000000+00
180,18,2,Roof leak reported #180,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2024-06-16 12:49:20.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.715373,80.12789,2024-06-06 12:49:20.000000+00,2024-06-06 21:49:20.000000+00
181,8,3,Window seal damaged #181,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2025-05-07 14:56:24.000000+00,ESCALATED,ON_TRACK,13.112573,79.982946,2025-04-30 14:56:24.000000+00,2025-05-01 09:56:24.000000+00
182,2,2,Window seal damaged #182,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2023-09-16 17:38:22.000000+00,ESCALATED,ON_TRACK,13.155211,79.90412,2023-09-08 17:38:22.000000+00,2023-09-09 05:38:22.000000+00
183,4,3,Door hinge broken #183,Electrical issue at site. Priority: high. Requires immediate attention.,high,2022-09-04 15:27:56.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,13.01637,80.113277,2022-08-25 15:27:56.000000+00,2022-08-26 12:27:56.000000+00
184,20,3,Exhaust fan issue #184,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2023-09-03 09:11:17.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.65538,80.309824,2023-08-30 09:11:17.000000+00,2023-08-31 02:11:17.000000+00
185,18,2,Exhaust fan issue #185,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2024-03-27 08:00:48.000000+00,IN_PROGRESS,DELAYED,12.609008,80.113563,2024-03-14 08:00:48.000000+00,2024-03-15 15:00:48.000000+00
186,16,1,Leaking pipe in restroom #186,Network issue at site. Priority: medium. Requires immediate attention.,medium,2022-08-01 09:11:36.000000+00,OPEN,DELAYED,13.129487,80.061264,2022-07-18 09:11:36.000000+00,2022-07-19 03:11:36.000000+00
187,15,1,Painting required #187,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2025-01-31 12:54:10.000000+00,REOPENED,ON_TRACK,12.645684,80.228701,2025-01-20 12:54:10.000000+00,2025-01-21 22:54:10.000000+00
188,9,3,Cable tray damage #188,Electrical issue at site. Priority: low. Requires immediate attention.,low,2025-03-02 10:17:12.000000+00,COMPLETED,DELAYED,12.80529,80.093538,2025-02-16 10:17:12.000000+00,2025-02-17 21:17:12.000000+00
189,2,2,Carpentry repair needed #189,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2024-05-21 18:10:23.000000+00,IN_PROGRESS,ON_TRACK,13.168793,79.978673,2024-05-10 18:10:23.000000+00,2024-05-12 06:10:23.000000+00
