id,issue_id,assigned_to_solver_id,assigned_by_supervisor_id,due_date,status,created_at,updated_at
203,216,6,3,2023-10-23 12:35:09.000000+00,COMPLETED,2023-10-14 12:35:09.000000+00,2023-10-16 10:35:09.000000+00
204,217,8,3,2025-05-19 11:34:27.000000+00,ACTIVE,2025-05-04 11:34:27.000000+00,2025-05-05 10:34:27.000000+00
205,218,9,1,2024-08-26 08:23:51.000000+00,COMPLETED,2024-08-12 08:23:51.000000+00,2024-08-15 02:23:51.000000+00
206,220,7,2,2024-05-23 11:33:30.000000+00,ACTIVE,2024-05-18 11:33:30.000000+00,2024-05-20 23:33:30.000000+00
207,221,10,2,2026-01-01 09:50:29.000000+00,COMPLETED,2025-12-22 09:50:29.000000+00,2025-12-25 04:50:29.000000+00
208,222,9,1,2022-06-03 10:31:18.000000+00,ACTIVE,2022-05-21 10:31:18.000000+00,2022-05-22 21:31:18.000000+00
209,223,10,2,2023-03-25 17:25:08.000000+00,ACTIVE,2023-03-12 17:25:08.000000+00,2023-03-14 16:25:08.000000+00
210,224,7,2,2022-05-08 12:46:46.000000+00,ACTIVE,2022-04-26 12:46:46.000000+00,2022-04-27 09:46:46.000000+00
211,225,6,3,2025-07-28 16:51:25.000000+00,ACTIVE,2025-07-18 16:51:25.000000+00,2025-07-19 18:51:25.000000+00
212,227,6,2,2023-03-14 08:48:22.000000+00,ACTIVE,2023-03-04 08:48:22.000000+00,2023-03-06 09:48:22.000000+00
213,228,7,2,2022-09-27 03:24:09.000000+00,REOPENED,2022-09-11 03:24:09.000000+00,2022-09-13 09:24:09.000000+00
214,229,10,1,2024-10-29 18:26:40.000000+00,REOPENED,2024-10-09 18:26:40.000000+00,2024-10-10 07:26:40.000000+00
215,230,10,2,2023-11-02 16:59:59.000000+00,ACTIVE,2023-10-14 16:59:59.000000+00,2023-10-16 07:59:59.000000+00
216,231,6,2,2024-12-25 07:53:00.000000+00,COMPLETED,2024-12-20 07:53:00.000000+00,2024-12-20 13:53:00.000000+00
217,232,9,3,2024-10-22 10:27:05.000000+00,REOPENED,2024-10-17 10:27:05.000000+00,2024-10-19 01:27:05.000000+00
218,233,10,1,2022-03-24 09:51:27.000000+00,COMPLETED,2022-03-10 09:51:27.000000+00,2022-03-12 23:51:27.000000+00
219,234,7,2,2024-06-23 16:21:50.000000+00,ACTIVE,2024-06-10 16:21:50.000000+00,2024-06-11 13:21:50.000000+00
220,235,10,2,2024-01-09 16:36:13.000000+00,COMPLETED,2023-12-29 16:36:13.000000+00,2023-12-30 21:36:13.000000+00
221,236,9,1,2025-02-25 17:50:46.000000+00,REOPENED,2025-02-12 17:50:46.000000+00,2025-02-13 21:50:46.000000+00
222,237,7,2,2025-11-07 17:40:59.000000+00,ACTIVE,2025-11-01 17:40:59.000000+00,2025-11-02 14:40:59.000000+00
223,238,10,3,2022-12-20 09:29:57.000000+00,COMPLETED,2022-12-11 09:29:57.000000+00,2022-12-13 16:29:57.000000+00
224,239,8,3,2025-09-26 14:32:51.000000+00,ACTIVE,2025-09-15 14:32:51.000000+00,2025-09-18 13:32:51.000000+00
225,240,9,2,2023-11-05 17:35:14.000000+00,COMPLETED,2023-10-29 17:35:14.000000+00,2023-11-01 14:35:14.000000+00
226,241,10,2,2025-06-06 18:54:19.000000+00,REOPENED,2025-05-28 18:54:19.000000+00,2025-05-29 23:54:19.000000+00
227,242,10,1,2025-01-09 13:28:39.000000+00,ACTIVE,2024-12-30 13:28:39.000000+00,2025-01-02 07:28:39.000000+00
228,243,9,2,2025-07-13 08:34:59.000000+00,REOPENED,2025-07-05 08:34:59.000000+00,2025-07-05 20:34:59.000000+00
229,244,9,1,2022-02-20 17:06:56.000000+00,REOPENED,2022-02-12 17:06:56.000000+00,2022-02-13 12:06:56.000000+00
230,246,10,2,2024-09-21 17:23:58.000000+00,ACTIVE,2024-09-11 17:23:58.000000+00,2024-09-13 05:23:58.000000+00
231,247,9,2,2025-10-27 10:11:28.000000+00,ACTIVE,2025-10-19 10:11:28.000000+00,2025-10-19 21:11:28.000000+00
232,248,10,1,2025-09-05 08:05:20.000000+00,COMPLETED,2025-08-28 08:05:20.000000+00,2025-08-30 09:05:20.000000+00
233,249,10,2,2023-11-29 17:21:02.000000+00,ACTIVE,2023-11-15 17:21:02.000000+00,2023-11-17 09:21:02.000000+00
234,250,9,3,2022-07-30 16:03:59.000000+00,REOPENED,2022-07-20 16:03:59.000000+00,2022-07-21 05:03:59.000000+00
235,251,9,2,2022-01-27 02:29:24.000000+00,COMPLETED,2022-01-16 02:29:24.000000+00,2022-01-18 00:29:24.000000+00
236,252,9,3,2025-11-03 08:17:22.000000+00,REOPENED,2025-10-25 08:17:22.000000+00,2025-10-28 07:17:22.000000+00
237,253,6,1,2022-04-26 18:39:58.000000+00,REOPENED,2022-04-22 18:39:58.000000+00,2022-04-24 12:39:58.000000+00
238,254,10,2,2023-07-26 11:58:23.000000+00,COMPLETED,2023-07-12 11:58:23.000000+00,2023-07-13 20:58:23.000000+00
239,255,10,1,2024-06-08 12:33:53.000000+00,ACTIVE,2024-06-03 12:33:53.000000+00,2024-06-04 04:33:53.000000+00
240,256,9,2,2024-05-06 15:30:16.000000+00,ACTIVE,2024-04-29 15:30:16.000000+00,2024-05-01 06:30:16.000000+00
241,257,6,1,2025-10-20 04:47:07.000000+00,ACTIVE,2025-10-14 04:47:07.000000+00,2025-10-16 13:47:07.000000+00
242,258,6,3,2022-01-12 15:24:48.000000+00,ACTIVE,2022-01-05 15:24:48.000000+00,2022-01-06 19:24:48.000000+00
243,260,10,2,2022-10-29 18:11:42.000000+00,COMPLETED,2022-10-13 18:11:42.000000+00,2022-10-15 19:11:42.000000+00
244,261,8,2,2025-03-07 05:52:50.000000+00,COMPLETED,2025-02-19 05:52:50.000000+00,2025-02-21 13:52:50.000000+00
245,262,10,3,2022-01-18 16:35:58.000000+00,REOPENED,2022-01-09 16:35:58.000000+00,2022-01-09 22:35:58.000000+00
246,263,10,2,2023-09-09 10:39:59.000000+00,COMPLETED,2023-09-02 10:39:59.000000+00,2023-09-05 00:39:59.000000+00
247,264,9,2,2024-05-01 17:55:11.000000+00,COMPLETED,2024-04-23 17:55:11.000000+00,2024-04-25 04:55:11.000000+00
248,265,7,2,2025-08-09 18:51:56.000000+00,ACTIVE,2025-08-02 18:51:56.000000+00,2025-08-05 10:51:56.000000+00
249,266,7,2,2022-05-15 15:56:01.000000+00,REOPENED,2022-05-01 15:56:01.000000+00,2022-05-04 07:56:01.000000+00
250,267,10,2,2025-01-18 16:27:01.000000+00,COMPLETED,2025-01-13 16:27:01.000000+00,2025-01-16 09:27:01.000000+00
251,268,8,2,2023-07-06 16:49:24.000000+00,ACTIVE,2023-07-02 16:49:24.000000+00,2023-07-03 11:49:24.000000+00
252,269,6,3,2022-06-24 07:28:34.000000+00,COMPLETED,2022-06-15 07:28:34.000000+00,2022-06-16 09:28:34.000000+00
253,270,10,2,2024-06-12 20:55:38.000000+00,ACTIVE,2024-06-02 20:55:38.000000+00,2024-06-03 02:55:38.000000+00
254,271,9,2,2025-04-30 11:30:34.000000+00,COMPLETED,2025-04-16 11:30:34.000000+00,2025-04-16 19:30:34.000000+00
255,272,10,2,2024-01-23 00:28:50.000000+00,COMPLETED,2024-01-16 00:28:50.000000+00,2024-01-16 09:28:50.000000+00
256,273,7,1,2025-02-01 04:22:14.000000+00,REOPENED,2025-01-27 04:22:14.000000+00,2025-01-28 01:22:14.000000+00
257,274,6,1,2025-12-16 10:56:36.000000+00,REOPENED,2025-12-10 10:56:36.000000+00,2025-12-10 19:56:36.000000+00
258,275,8,3,2023-03-30 10:59:47.000000+00,COMPLETED,2023-03-10 10:59:47.000000+00,2023-03-12 18:59:47.000000+00
259,276,10,2,2025-01-26 08:43:08.000000+00,ACTIVE,2025-01-08 08:43:08.000000+00,2025-01-10 16:43:08.000000+00
260,277,9,3,2024-12-27 10:08:45.000000+00,REOPENED,2024-12-17 10:08:45.000000+00,2024-12-18 19:08:45.000000+00
261,278,8,3,2025-01-31 10:32:05.000000+00,ACTIVE,2025-01-20 10:32:05.000000+00,2025-01-22 19:32:05.000000+00
262,279,8,2,2025-01-26 02:21:10.000000+00,ACTIVE,2025-01-16 02:21:10.000000+00,2025-01-18 04:21:10.000000+00
263,281,6,3,2025-09-14 21:30:57.000000+00,ACTIVE,2025-08-29 21:30:57.000000+00,2025-08-31 21:30:57.000000+00
264,282,10,3,2025-08-16 05:30:37.000000+00,ACTIVE,2025-08-01 05:30:37.000000+00,2025-08-03 10:30:37.000000+00
265,283,6,2,2025-06-07 00:32:10.000000+00,COMPLETED,2025-05-30 00:32:10.000000+00,2025-06-01 05:32:10.000000+00
266,284,9,3,2023-10-20 20:23:23.000000+00,ACTIVE,2023-10-11 20:23:23.000000+00,2023-10-12 03:23:23.000000+00
267,285,10,1,2022-05-18 14:23:23.000000+00,REOPENED,2022-05-11 14:23:23.000000+00,2022-05-12 05:23:23.000000+00
268,286,6,1,2023-09-18 04:47:00.000000+00,COMPLETED,2023-09-01 04:47:00.000000+00,2023-09-03 11:47:00.000000+00
269,287,10,1,2024-10-07 10:29:12.000000+00,ACTIVE,2024-10-02 10:29:12.000000+00,2024-10-02 14:29:12.000000+00
270,288,10,2,2022-08-25 14:42:08.000000+00,REOPENED,2022-08-17 14:42:08.000000+00,2022-08-17 17:42:08.000000+00
271,289,6,3,2024-03-13 12:55:31.000000+00,COMPLETED,2024-03-10 12:55:31.000000+00,2024-03-12 11:55:31.000000+00
272,290,9,3,2024-09-03 10:43:21.000000+00,ACTIVE,2024-08-25 10:43:21.000000+00,2024-08-26 07:43:21.000000+00
273,291,10,1,2022-12-14 13:51:15.000000+00,COMPLETED,2022-12-09 13:51:15.000000+00,2022-12-09 22:51:15.000000+00
274,292,9,3,2022-04-11 11:14:15.000000+00,COMPLETED,2022-03-31 11:14:15.000000+00,2022-04-01 02:14:15.000000+00
275,294,9,1,2024-06-08 15:21:50.000000+00,REOPENED,2024-05-25 15:21:50.000000+00,2024-05-28 00:21:50.000000+00
276,296,9,3,2024-03-01 09:27:13.000000+00,ACTIVE,2024-02-21 09:27:13.000000+00,2024-02-22 03:27:13.000000+00
277,298,9,2,2023-09-21 13:50:23.000000+00,ACTIVE,2023-09-12 13:50:23.000000+00,2023-09-12 23:50:23.000000+00
278,299,6,1,2025-09-22 16:15:58.000000+00,COMPLETED,2025-09-13 16:15:58.000000+00,2025-09-14 04:15:58.000000+00
279,301,7,3,2025-05-27 07:42:23.000000+00,ACTIVE,2025-05-16 07:42:23.000000+00,2025-05-18 23:42:23.000000+00
280,302,6,2,2024-06-05 18:49:29.000000+00,ACTIVE,2024-05-30 18:49:29.000000+00,2024-05-31 01:49:29.000000+00
281,303,10,3,2026-01-05 13:58:10.000000+00,REOPENED,2025-12-31 13:58:10.000000+00,2026-01-01 05:58:10.000000+00
282,304,10,3,2022-09-05 18:17:47.000000+00,COMPLETED,2022-08-31 18:17:47.000000+00,2022-09-02 12:17:47.000000+00
283,306,8,3,2023-12-30 17:27:25.000000+00,COMPLETED,2023-12-20 17:27:25.000000+00,2023-12-21 13:27:25.000000+00
284,307,9,2,2024-09-09 13:59:46.000000+00,COMPLETED,2024-09-04 13:59:46.000000+00,2024-09-05 12:59:46.000000+00
285,308,9,2,2024-04-07 08:02:01.000000+00,REOPENED,2024-03-17 08:02:01.000000+00,2024-03-19 05:02:01.000000+00
286,308,6,2,2024-04-09 08:02:01.000000+00,ACTIVE,2024-03-19 21:02:01.000000+00,2024-03-21 19:02:01.000000+00
287,309,7,1,2023-05-15 11:07:27.000000+00,REOPENED,2023-05-12 11:07:27.000000+00,2023-05-13 07:07:27.000000+00
288,309,10,1,2023-05-17 11:07:27.000000+00,ACTIVE,2023-05-14 20:07:27.000000+00,2023-05-17 04:07:27.000000+00
289,310,9,3,2023-09-21 18:44:05.000000+00,ACTIVE,2023-09-11 18:44:05.000000+00,2023-09-14 03:44:05.000000+00
290,311,8,3,2023-07-13 08:37:49.000000+00,REOPENED,2023-06-30 08:37:49.000000+00,2023-07-01 19:37:49.000000+00
291,312,9,2,2024-09-26 11:38:02.000000+00,REOPENED,2024-09-07 11:38:02.000000+00,2024-09-09 03:38:02.000000+00
292,312,6,2,2024-09-28 11:38:02.000000+00,ACTIVE,2024-09-08 16:38:02.000000+00,2024-09-11 13:38:02.000000+00
293,313,7,3,2022-09-08 18:44:49.000000+00,COMPLETED,2022-08-19 18:44:49.000000+00,2022-08-21 00:44:49.000000+00
294,314,10,3,2022-01-11 15:44:44.000000+00,ACTIVE,2022-01-03 15:44:44.000000+00,2022-01-04 17:44:44.000000+00
295,315,8,2,2022-03-08 09:58:03.000000+00,COMPLETED,2022-02-23 09:58:03.000000+00,2022-02-25 04:58:03.000000+00
296,316,9,3,2024-03-16 12:36:33.000000+00,COMPLETED,2024-02-25 12:36:33.000000+00,2024-02-28 05:36:33.000000+00
297,317,8,1,2022-06-09 16:14:57.000000+00,ACTIVE,2022-06-04 16:14:57.000000+00,2022-06-06 01:14:57.000000+00
298,318,6,1,2025-04-10 12:49:25.000000+00,REOPENED,2025-03-29 12:49:25.000000+00,2025-03-30 20:49:25.000000+00
299,320,10,3,2024-11-21 08:34:10.000000+00,ACTIVE,2024-11-07 08:34:10.000000+00,2024-11-07 13:34:10.000000+00
300,321,6,1,2023-08-17 17:21:13.000000+00,ACTIVE,2023-08-09 17:21:13.000000+00,2023-08-09 23:21:13.000000+00
301,322,9,1,2025-05-30 18:07:34.000000+00,REOPENED,2025-05-25 18:07:34.000000+00,2025-05-26 23:07:34.000000+00
302,324,9,3,2023-08-31 18:03:32.000000+00,COMPLETED,2023-08-22 18:03:32.000000+00,2023-08-24 00:03:32.000000+00
303,325,8,2,2025-02-18 15:02:23.000000+00,ACTIVE,2025-02-08 15:02:23.000000+00,2025-02-09 08:02:23.000000+00
304,327,6,2,2023-08-22 11:37:20.000000+00,REOPENED,2023-08-08 11:37:20.000000+00,2023-08-08 13:37:20.000000+00
305,328,8,1,2023-02-02 10:42:00.000000+00,COMPLETED,2023-01-29 10:42:00.000000+00,2023-01-29 12:42:00.000000+00
306,329,7,2,2023-05-12 11:36:15.000000+00,REOPENED,2023-04-23 11:36:15.000000+00,2023-04-24 04:36:15.000000+00
307,330,9,2,2023-12-15 17:33:30.000000+00,ACTIVE,2023-12-07 17:33:30.000000+00,2023-12-10 15:33:30.000000+00
308,331,7,2,2023-11-24 18:48:01.000000+00,COMPLETED,2023-11-12 18:48:01.000000+00,2023-11-13 01:48:01.000000+00
309,332,8,2,2023-07-09 18:59:13.000000+00,COMPLETED,2023-07-02 18:59:13.000000+00,2023-07-04 21:59:13.000000+00
310,333,7,1,2024-11-24 02:12:25.000000+00,COMPLETED,2024-11-10 02:12:25.000000+00,2024-11-11 23:12:25.000000+00
311,334,10,3,2022-04-30 08:49:22.000000+00,COMPLETED,2022-04-18 08:49:22.000000+00,2022-04-18 20:49:22.000000+00
312,335,6,1,2022-01-14 16:47:26.000000+00,COMPLETED,2022-01-11 16:47:26.000000+00,2022-01-11 19:47:26.000000+00
313,336,9,2,2025-04-09 14:19:36.000000+00,COMPLETED,2025-03-30 14:19:36.000000+00,2025-03-31 18:19:36.000000+00
314,337,8,1,2023-11-04 08:16:54.000000+00,ACTIVE,2023-10-25 08:16:54.000000+00,2023-10-26 07:16:54.000000+00
315,338,7,1,2022-03-09 14:17:36.000000+00,REOPENED,2022-02-28 14:17:36.000000+00,2022-03-03 01:17:36.000000+00
316,339,6,2,2023-07-21 14:14:20.000000+00,ACTIVE,2023-07-11 14:14:20.000000+00,2023-07-13 19:14:20.000000+00
317,340,10,3,2022-06-27 10:29:26.000000+00,COMPLETED,2022-06-21 10:29:26.000000+00,2022-06-23 19:29:26.000000+00
318,341,10,1,2024-08-30 07:47:37.000000+00,REOPENED,2024-08-22 07:47:37.000000+00,2024-08-24 13:47:37.000000+00
319,341,7,1,2024-09-01 07:47:37.000000+00,ACTIVE,2024-08-24 14:47:37.000000+00,2024-08-25 21:47:37.000000+00
320,342,8,3,2023-06-07 06:29:14.000000+00,COMPLETED,2023-05-29 06:29:14.000000+00,2023-05-31 17:29:14.000000+00
321,343,9,3,2023-09-13 17:37:15.000000+00,ACTIVE,2023-09-07 17:37:15.000000+00,2023-09-08 06:37:15.000000+00
322,344,10,1,2024-06-23 02:34:04.000000+00,ACTIVE,2024-06-12 02:34:04.000000+00,2024-06-13 18:34:04.000000+00
323,345,10,2,2023-06-04 10:38:46.000000+00,COMPLETED,2023-05-25 10:38:46.000000+00,2023-05-26 01:38:46.000000+00
324,346,7,2,2025-08-30 01:32:20.000000+00,COMPLETED,2025-08-26 01:32:20.000000+00,2025-08-27 02:32:20.000000+00
325,347,7,1,2022-04-09 09:55:30.000000+00,ACTIVE,2022-04-06 09:55:30.000000+00,2022-04-07 03:55:30.000000+00
326,348,8,1,2023-06-15 17:08:54.000000+00,ACTIVE,2023-06-08 17:08:54.000000+00,2023-06-10 01:08:54.000000+00
327,349,6,1,2025-12-16 17:14:36.000000+00,ACTIVE,2025-12-13 17:14:36.000000+00,2025-12-15 17:14:36.000000+00
328,350,6,3,2025-09-16 14:55:22.000000+00,ACTIVE,2025-09-03 14:55:22.000000+00,2025-09-06 06:55:22.000000+00
329,351,9,1,2024-05-16 17:57:50.000000+00,ACTIVE,2024-05-12 17:57:50.000000+00,2024-05-15 11:57:50.000000+00
330,353,8,3,2025-10-31 14:10:59.000000+00,ACTIVE,2025-10-14 14:10:59.000000+00,2025-10-15 03:10:59.000000+00
331,354,7,1,2023-02-27 18:06:01.000000+00,ACTIVE,2023-02-16 18:06:01.000000+00,2023-02-18 14:06:01.000000+00
332,355,9,1,2025-07-08 08:02:35.000000+00,COMPLETED,2025-06-30 08:02:35.000000+00,2025-06-30 22:02:35.000000+00
333,356,9,2,2022-09-01 15:54:15.000000+00,REOPENED,2022-08-26 15:54:15.000000+00,2022-08-27 10:54:15.000000+00
334,357,8,1,2022-10-27 13:12:51.000000+00,ACTIVE,2022-10-20 13:12:51.000000+00,2022-10-21 02:12:51.000000+00
335,360,10,3,2025-10-02 08:14:12.000000+00,COMPLETED,2025-09-25 08:14:12.000000+00,2025-09-26 00:14:12.000000+00
336,361,10,1,2026-01-03 01:51:06.000000+00,COMPLETED,2025-12-20 01:51:06.000000+00,2025-12-22 06:51:06.000000+00
337,362,10,2,2025-11-01 23:54:50.000000+00,ACTIVE,2025-10-27 23:54:50.000000+00,2025-10-29 17:54:50.000000+00
338,363,6,3,2024-06-27 12:52:31.000000+00,COMPLETED,2024-06-22 12:52:31.000000+00,2024-06-24 22:52:31.000000+00
339,364,6,1,2022-04-19 19:00:11.000000+00,ACTIVE,2022-04-16 19:00:11.000000+00,2022-04-18 16:00:11.000000+00
340,365,9,1,2025-10-11 15:52:56.000000+00,ACTIVE,2025-09-30 15:52:56.000000+00,2025-10-01 14:52:56.000000+00
341,366,9,1,2024-09-26 13:52:16.000000+00,COMPLETED,2024-09-15 13:52:16.000000+00,2024-09-16 07:52:16.000000+00
342,367,8,3,2023-09-05 16:14:34.000000+00,ACTIVE,2023-08-24 16:14:34.000000+00,2023-08-27 05:14:34.000000+00
343,368,7,2,2023-05-15 17:50:44.000000+00,ACTIVE,2023-05-07 17:50:44.000000+00,2023-05-08 07:50:44.000000+00
344,369,7,1,2024-01-31 11:28:36.000000+00,REOPENED,2024-01-25 11:28:36.000000+00,2024-01-25 18:28:36.000000+00
345,370,10,3,2023-12-20 07:21:42.000000+00,COMPLETED,2023-12-13 07:21:42.000000+00,2023-12-13 12:21:42.000000+00
346,371,6,3,2024-11-12 04:51:23.000000+00,REOPENED,2024-11-06 04:51:23.000000+00,2024-11-07 17:51:23.000000+00
347,372,7,3,2022-08-30 17:39:39.000000+00,ACTIVE,2022-08-23 17:39:39.000000+00,2022-08-26 10:39:39.000000+00
348,373,6,1,2022-10-03 15:24:47.000000+00,ACTIVE,2022-09-26 15:24:47.000000+00,2022-09-28 08:24:47.000000+00
349,375,9,3,2025-02-27 16:52:12.000000+00,COMPLETED,2025-02-17 16:52:12.000000+00,2025-02-20 01:52:12.000000+00
350,376,7,1,2025-08-19 16:38:37.000000+00,REOPENED,2025-07-29 16:38:37.000000+00,2025-07-31 23:38:37.000000+00
351,377,10,3,2024-12-03 16:43:22.000000+00,COMPLETED,2024-11-27 16:43:22.000000+00,2024-11-28 05:43:22.000000+00
352,379,8,2,2023-01-08 15:58:31.000000+00,ACTIVE,2022-12-29 15:58:31.000000+00,2022-12-30 03:58:31.000000+00
353,380,9,1,2025-10-22 16:05:09.000000+00,COMPLETED,2025-10-08 16:05:09.000000+00,2025-10-09 17:05:09.000000+00
354,381,7,1,2023-03-30 13:59:55.000000+00,REOPENED,2023-03-21 13:59:55.000000+00,2023-03-23 08:59:55.000000+00
355,382,6,2,2023-01-16 15:42:46.000000+00,REOPENED,2022-12-28 15:42:46.000000+00,2022-12-30 22:42:46.000000+00
356,383,8,2,2023-11-18 13:42:16.000000+00,COMPLETED,2023-11-02 13:42:16.000000+00,2023-11-02 16:42:16.000000+00
357,384,9,3,2022-06-19 16:48:54.000000+00,ACTIVE,2022-06-16 16:48:54.000000+00,2022-06-18 01:48:54.000000+00
358,385,9,2,2024-09-29 10:06:53.000000+00,COMPLETED,2024-09-24 10:06:53.000000+00,2024-09-25 12:06:53.000000+00
359,386,7,3,2022-09-09 16:37:30.000000+00,ACTIVE,2022-08-27 16:37:30.000000+00,2022-08-29 22:37:30.000000+00
360,387,9,3,2024-07-07 13:16:35.000000+00,REOPENED,2024-06-24 13:16:35.000000+00,2024-06-27 00:16:35.000000+00
361,388,8,1,2025-05-31 17:59:32.000000+00,REOPENED,2025-05-19 17:59:32.000000+00,2025-05-21 06:59:32.000000+00
362,389,9,2,2025-02-27 11:59:30.000000+00,COMPLETED,2025-02-18 11:59:30.000000+00,2025-02-18 22:59:30.000000+00
363,390,6,3,2025-02-05 12:42:11.000000+00,REOPENED,2025-01-30 12:42:11.000000+00,2025-01-31 04:42:11.000000+00
364,391,7,2,2022-10-17 09:02:18.000000+00,REOPENED,2022-10-12 09:02:18.000000+00,2022-10-14 16:02:18.000000+00
365,392,10,2,2025-04-21 00:21:02.000000+00,REOPENED,2025-04-15 00:21:02.000000+00,2025-04-15 01:21:02.000000+00
366,393,10,2,2024-07-18 20:12:59.000000+00,COMPLETED,2024-07-11 20:12:59.000000+00,2024-07-13 03:12:59.000000+00
367,394,9,3,2024-05-16 11:56:27.000000+00,ACTIVE,2024-05-03 11:56:27.000000+00,2024-05-04 16:56:27.000000+00
368,395,8,1,2026-01-04 10:34:21.000000+00,COMPLETED,2025-12-25 10:34:21.000000+00,2025-12-28 02:34:21.000000+00
369,396,8,2,2025-06-19 11:56:33.000000+00,COMPLETED,2025-06-11 11:56:33.000000+00,2025-06-13 23:56:33.000000+00
370,397,9,1,2025-06-15 18:49:36.000000+00,REOPENED,2025-06-12 18:49:36.000000+00,2025-06-15 03:49:36.000000+00
371,398,10,1,2025-09-15 16:56:13.000000+00,REOPENED,2025-08-25 16:56:13.000000+00,2025-08-27 04:56:13.000000+00
372,399,9,3,2024-01-26 09:32:21.000000+00,COMPLETED,2024-01-22 09:32:21.000000+00,2024-01-22 13:32:21.000000+00
373,400,7,3,2023-11-12 09:00:04.000000+00,ACTIVE,2023-11-06 09:00:04.000000+00,2023-11-07 20:00:04.000000+00
374,401,7,3,2022-06-14 16:46:14.000000+00,COMPLETED,2022-06-04 16:46:14.000000+00,2022-06-07 16:46:14.000000+00
375,402,6,2,2023-06-09 10:33:17.000000+00,ACTIVE,2023-05-21 10:33:17.000000+00,2023-05-21 14:33:17.000000+00
376,403,10,1,2022-06-07 14:48:40.000000+00,REOPENED,2022-05-28 14:48:40.000000+00,2022-05-28 17:48:40.000000+00
377,404,10,3,2025-04-21 10:29:38.000000+00,ACTIVE,2025-04-11 10:29:38.000000+00,2025-04-13 15:29:38.000000+00
378,405,6,2,2024-06-27 07:23:28.000000+00,COMPLETED,2024-06-19 07:23:28.000000+00,2024-06-21 15:23:28.000000+00
379,406,9,1,2025-07-11 18:58:30.000000+00,ACTIVE,2025-06-30 18:58:30.000000+00,2025-07-03 10:58:30.000000+00
380,407,9,3,2023-07-18 09:08:20.000000+00,COMPLETED,2023-07-04 09:08:20.000000+00,2023-07-07 05:08:20.000000+00
381,408,10,2,2022-12-19 18:27:40.000000+00,COMPLETED,2022-12-14 18:27:40.000000+00,2022-12-15 08:27:40.000000+00
382,409,10,1,2023-03-04 10:48:39.000000+00,REOPENED,2023-02-21 10:48:39.000000+00,2023-02-22 11:48:39.000000+00
383,411,9,3,2024-06-15 12:04:32.000000+00,COMPLETED,2024-06-05 12:04:32.000000+00,2024-06-06 01:04:32.000000+00
384,412,8,3,2025-08-05 18:21:13.000000+00,REOPENED,2025-07-27 18:21:13.000000+00,2025-07-29 16:21:13.000000+00
385,413,9,1,2024-06-29 12:18:20.000000+00,REOPENED,2024-06-26 12:18:20.000000+00,2024-06-27 07:18:20.000000+00
386,414,7,2,2022-07-08 17:20:04.000000+00,ACTIVE,2022-07-03 17:20:04.000000+00,2022-07-05 04:20:04.000000+00
387,416,6,2,2025-04-25 16:56:34.000000+00,ACTIVE,2025-04-11 16:56:34.000000+00,2025-04-12 05:56:34.000000+00
388,417,10,2,2023-01-24 15:16:53.000000+00,ACTIVE,2023-01-04 15:16:53.000000+00,2023-01-05 07:16:53.000000+00
389,418,10,1,2025-12-16 15:26:18.000000+00,ACTIVE,2025-12-08 15:26:18.000000+00,2025-12-11 09:26:18.000000+00
390,419,9,1,2024-11-28 17:56:55.000000+00,ACTIVE,2024-11-20 17:56:55.000000+00,2024-11-22 05:56:55.000000+00
391,420,10,2,2025-04-13 15:34:42.000000+00,ACTIVE,2025-04-06 15:34:42.000000+00,2025-04-09 04:34:42.000000+00
392,421,9,1,2022-07-06 10:26:56.000000+00,COMPLETED,2022-07-03 10:26:56.000000+00,2022-07-05 03:26:56.000000+00
393,422,6,3,2022-12-30 12:19:16.000000+00,ACTIVE,2022-12-25 12:19:16.000000+00,2022-12-27 17:19:16.000000+00
394,423,6,2,2024-05-28 19:05:24.000000+00,COMPLETED,2024-05-17 19:05:24.000000+00,2024-05-20 11:05:24.000000+00
395,424,9,1,2025-05-07 13:58:22.000000+00,COMPLETED,2025-04-23 13:58:22.000000+00,2025-04-24 10:58:22.000000+00
396,425,10,2,2026-01-02 14:14:48.000000+00,ACTIVE,2025-12-29 14:14:48.000000+00,2025-12-30 08:14:48.000000+00
397,426,8,1,2025-05-28 15:19:30.000000+00,ACTIVE,2025-05-17 15:19:30.000000+00,2025-05-19 17:19:30.000000+00
398,427,10,3,2023-06-03 11:34:14.000000+00,ACTIVE,2023-05-22 11:34:14.000000+00,2023-05-25 03:34:14.000000+00
399,428,7,3,2022-06-15 17:03:00.000000+00,ACTIVE,2022-06-07 17:03:00.000000+00,2022-06-08 03:03:00.000000+00
400,429,7,1,2025-12-12 00:59:37.000000+00,ACTIVE,2025-12-05 00:59:37.000000+00,2025-12-07 03:59:37.000000+00
401,430,9,2,2024-05-05 12:36:53.000000+00,REOPENED,2024-04-27 12:36:53.000000+00,2024-04-29 00:36:53.000000+00
402,431,7,2,2024-11-09 18:53:22.000000+00,COMPLETED,2024-11-04 18:53:22.000000+00,2024-11-06 07:53:22.000000+00
403,432,8,2,2023-08-06 15:04:03.000000+00,ACTIVE,2023-07-27 15:04:03.000000+00,2023-07-28 17:04:03.000000+00
404,433,10,2,2023-12-17 12:30:14.000000+00,REOPENED,2023-11-28 12:30:14.000000+00,2023-11-30 07:30:14.000000+00
